"AccountRef.value","AccountRef.name","PaymentType","EntityRef.value","EntityRef.name","EntityRef.type","Credit","TotalAmt","PurchaseEx.any[0].name","PurchaseEx.any[0].declaredType","PurchaseEx.any[0].scope","PurchaseEx.any[0].value.Name","PurchaseEx.any[0].value.Value","PurchaseEx.any[0].nil","PurchaseEx.any[0].globalScope","PurchaseEx.any[0].typeSubstituted","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastUpdatedTime","DocNumber","TxnDate","DepartmentRef.value","DepartmentRef.name","CurrencyRef.value","CurrencyRef.name","PrivateNote","RemitToAddr.Id","RemitToAddr.Line1","PrintStatus","RemitToAddr.City","RemitToAddr.CountrySubDivisionCode","RemitToAddr.PostalCode","RemitToAddr.Line2","RemitToAddr.Line3","RemitToAddr.Line4","PaymentMethodRef.value","RemitToAddr.Line5","RecurDataRef.value","status","RemitToAddr.Country"
"33",HI AIR HFT,CreditCard,"754",Yelp,Vendor,False,"70.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35621","0","2025-02-04T14:10:35-08:00","2025-03-13T16:44:44-07:00",,"2025-01-01","1",Hawaii Forest & Trail,USD,United States Dollar,YELPINC*855 380 9357,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"754",Yelp,Vendor,False,"75.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35623","0","2025-02-04T14:10:42-08:00","2025-02-04T14:10:42-08:00",,"2025-01-01","1",Hawaii Forest & Trail,USD,United States Dollar,YELPINC*855 380 9357,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,,,,False,"307.38",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35624","0","2025-02-04T14:11:11-08:00","2025-02-04T14:11:11-08:00",,"2025-01-10","1",Hawaii Forest & Trail,USD,United States Dollar,ALOHA KIA KONA Cindy car,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"310",Adobe Creative Cloud,Vendor,False,"263.82",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35641","0","2025-02-04T14:19:12-08:00","2025-03-13T16:44:44-07:00",,"2025-01-25","1",Hawaii Forest & Trail,USD,United States Dollar,ADOBE  *ADOBE,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"310",Adobe Creative Cloud,Vendor,False,"7.29",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35643","0","2025-02-04T14:19:26-08:00","2025-02-04T14:19:26-08:00",,"2025-01-16","1",Hawaii Forest & Trail,USD,United States Dollar,ADOBE  *ADOBE,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"749",Wikimedia,Vendor,False,"17.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35644","1","2025-02-04T14:19:40-08:00","2025-05-14T15:43:09-07:00",,"2025-01-22","1",Hawaii Forest & Trail,USD,United States Dollar,Wikimedia,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"119.36",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35646","1","2025-02-04T14:20:45-08:00","2025-07-31T17:29:34-07:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,AMAZON MKTPL*ZD94L2652,,,,,,,,,,,,,,
"33",HI AIR HFT,CreditCard,"348",Amazon,Vendor,False,"194.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35647","0","2025-02-04T14:21:01-08:00","2025-02-04T14:21:01-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,Amazon.com*ZP2ZR4LY1,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,,,,False,"251.31",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35654","0","2025-02-04T14:29:36-08:00","2025-02-04T14:29:36-08:00",,"2025-01-18","1",Hawaii Forest & Trail,USD,United States Dollar,Danner LFI - 4639 Nic Work boots,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"1172",Credit Card Vendor,Vendor,False,"300.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35655","0","2025-02-04T14:32:01-08:00","2025-02-04T14:32:01-08:00",,"2025-01-15","1",Hawaii Forest & Trail,USD,United States Dollar,SQ *BIG ISLAND RUNNING - 4397 Ui 10 year gift,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,,,,False,"16.82",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35656","0","2025-02-04T14:34:01-08:00","2025-02-04T14:34:01-08:00",,"2025-01-24","1",Hawaii Forest & Trail,USD,United States Dollar,SQ *RISING TIDE POKE - 4133,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"804",MPI,Vendor,False,"575.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35657","0","2025-02-04T14:35:22-08:00","2025-02-04T14:35:22-08:00",,"2025-01-27","1",Hawaii Forest & Trail,USD,United States Dollar,MPI HQ - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"706",Target,Vendor,False,"50.16",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35658","0","2025-02-04T14:36:53-08:00","2025-02-04T14:36:53-08:00",,"2025-01-21","1",Hawaii Forest & Trail,USD,United States Dollar,TARGET.COM - 9187,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"572",Liberty Mountain Sports *,Vendor,False,"1257.18",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35659","1","2025-02-04T14:37:46-08:00","2025-02-04T14:38:55-08:00",,"2025-01-07","1",Hawaii Forest & Trail,USD,United States Dollar,LIBERTY MOUNTAIN - 6677,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"1172",Credit Card Vendor,Vendor,False,"72.09",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35660","0","2025-02-04T14:41:37-08:00","2025-02-04T14:41:37-08:00",,"2025-01-06","1",Hawaii Forest & Trail,USD,United States Dollar,"EVITE, INC. - 6677",,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"240",FARM & GARDEN,Vendor,False,"401.57",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35661","0","2025-02-04T14:42:28-08:00","2025-02-04T14:42:28-08:00",,"2025-01-13","1",Hawaii Forest & Trail,USD,United States Dollar,FARM AND GARDEN - 4397,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"505",Home Depot,Vendor,False,"31.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35662","0","2025-02-04T14:43:13-08:00","2025-02-04T14:43:13-08:00",,"2025-01-13","1",Hawaii Forest & Trail,USD,United States Dollar,THE HOME DEPOT #1704 - 4639,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"706",Target,Vendor,False,"99.37",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35663","0","2025-02-04T14:47:08-08:00","2025-02-04T14:47:08-08:00",,"2025-01-07","1",Hawaii Forest & Trail,USD,United States Dollar,TARGET.COM - 9187,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"1172",Credit Card Vendor,Vendor,False,"390.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35664","0","2025-02-04T14:48:31-08:00","2025-02-04T14:48:31-08:00",,"2025-01-09","1",Hawaii Forest & Trail,USD,United States Dollar,EB *2025 TRAVEL WEEKLY - 9971 Travel Leaders Hawaii conference- Jono & Jason,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"829",Bing,Vendor,True,"23.29",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"11",False,True,False,QBO,False,"35702","0","2025-02-04T14:49:29-08:00","2025-02-04T14:49:29-08:00",,"2025-01-21","1",Hawaii Forest & Trail,USD,United States Dollar,Bing Ads Search RBT - 9971,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"1160",U-Haul,Vendor,False,"182.03",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35703","0","2025-02-04T14:50:08-08:00","2025-02-04T14:50:08-08:00",,"2025-01-13","1",Hawaii Forest & Trail,USD,United States Dollar,U-HAUL MOVING & STORAG - 4639,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"349",B&H Photo,Vendor,False,"549.28",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35705","0","2025-02-04T14:52:27-08:00","2025-02-04T14:52:27-08:00",,"2025-01-06","1",Hawaii Forest & Trail,USD,United States Dollar,B&H PHOTOXXXXXXXXXXXX - 4397 Jono 10 year gift,,,,,,,,,,,,,,
"42",HFT Capital One,CreditCard,"463",Google,Vendor,False,"412.29",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35802","0","2025-02-04T15:29:12-08:00","2025-02-04T15:29:12-08:00",,"2025-01-02","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE*ADSXXXXXX9530 - 9971,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"463",Google,Vendor,False,"7.54",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35915","0","2025-02-04T15:32:42-08:00","2025-02-04T15:32:42-08:00",,"2025-01-01","1",Hawaii Forest & Trail,USD,United States Dollar,GOOGLE *GSUITE_birdfes cc@google.comCA,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"670",Safeway,Vendor,False,"73.71",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35916","0","2025-02-04T15:32:55-08:00","2025-02-04T15:32:55-08:00",,"2025-01-01","1",Hawaii Forest & Trail,USD,United States Dollar,SAFEWAY FUEL 5814 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"88.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35917","0","2025-02-04T15:33:22-08:00","2025-02-04T15:33:22-08:00",,"2025-01-02","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"32.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35918","0","2025-02-04T15:33:25-08:00","2025-02-04T15:33:25-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"42.92",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35919","0","2025-02-04T15:33:28-08:00","2025-02-04T15:33:28-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"42.4",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35920","0","2025-02-04T15:33:31-08:00","2025-02-04T15:33:31-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"84.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35921","0","2025-02-04T15:33:33-08:00","2025-02-04T15:33:33-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"77.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35922","0","2025-02-04T15:33:36-08:00","2025-02-04T15:33:36-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"68.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35923","0","2025-02-04T15:33:38-08:00","2025-02-04T15:33:38-08:00",,"2025-01-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"86.95",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35924","0","2025-02-04T15:33:41-08:00","2025-02-04T15:33:41-08:00",,"2025-01-04","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"50.3",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35925","0","2025-02-04T15:33:43-08:00","2025-02-04T15:33:43-08:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"27.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35926","0","2025-02-04T15:33:45-08:00","2025-02-04T15:33:45-08:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"82.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35927","0","2025-02-04T15:33:47-08:00","2025-02-04T15:33:47-08:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"39.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35928","0","2025-02-04T15:33:52-08:00","2025-02-04T15:33:52-08:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.25",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35929","0","2025-02-04T15:33:55-08:00","2025-02-04T15:33:55-08:00",,"2025-01-05","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"28.5",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35930","0","2025-02-04T15:35:38-08:00","2025-02-04T15:35:38-08:00",,"2025-01-03","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"86.18",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35931","0","2025-02-04T15:36:41-08:00","2025-02-04T15:36:41-08:00",,"2025-01-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"84.18",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35932","0","2025-02-04T15:36:46-08:00","2025-02-04T15:36:46-08:00",,"2025-01-06","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"90.27",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35933","0","2025-02-04T15:36:53-08:00","2025-02-04T15:36:53-08:00",,"2025-01-06","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"70.05",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35934","0","2025-02-04T15:36:57-08:00","2025-02-04T15:36:57-08:00",,"2025-01-06","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"81.38",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35935","0","2025-02-04T15:36:59-08:00","2025-02-04T15:36:59-08:00",,"2025-01-07","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"49.42",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35936","0","2025-02-04T15:37:05-08:00","2025-02-04T15:37:05-08:00",,"2025-01-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"21.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35937","0","2025-02-04T15:37:24-08:00","2025-02-04T15:37:24-08:00",,"2025-01-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"84.0",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35938","0","2025-02-04T15:37:26-08:00","2025-02-04T15:37:26-08:00",,"2025-01-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"89.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35939","0","2025-02-04T15:37:28-08:00","2025-02-04T15:37:28-08:00",,"2025-01-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"26.45",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35940","0","2025-02-04T15:37:52-08:00","2025-02-04T15:37:52-08:00",,"2025-01-08","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"114.9",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35941","0","2025-02-04T15:37:58-08:00","2025-02-04T15:37:58-08:00",,"2025-01-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"105.7",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35942","0","2025-02-04T15:38:00-08:00","2025-02-04T15:38:00-08:00",,"2025-01-09","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
"37",Citi Card COSTCO,CreditCard,"402",Costco,Vendor,False,"80.65",{http://schema.intuit.com/finance/v3}NameValue,com.intuit.schema.finance.v3.NameValue,javax.xml.bind.JAXBElement$GlobalScope,TxnType,"54",False,True,False,QBO,False,"35943","0","2025-02-04T15:38:02-08:00","2025-02-04T15:38:02-08:00",,"2025-01-10","1",Hawaii Forest & Trail,USD,United States Dollar,COSTCO GAS #0140 KAILUA KONA HI,,,,,,,,,,,,,,
