"Id","Description","Amount","DetailType","AccountBasedExpenseLineDetail.ClassRef.value","AccountBasedExpenseLineDetail.ClassRef.name","AccountBasedExpenseLineDetail.AccountRef.value","AccountBasedExpenseLineDetail.AccountRef.name","AccountBasedExpenseLineDetail.BillableStatus","AccountBasedExpenseLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","AccountBasedExpenseLineDetail.CustomerRef.value","AccountBasedExpenseLineDetail.CustomerRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","ProjectRef.value","AccountBasedExpenseLineDetail.MarkupInfo.Percent","Parent_Entity"
"1",COSTCO GAS #0140 KAILUA KONA HI,"89.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35947","2025-01-12",,,,,,,,Purchase
"1",SAFEWAY FUEL 5814 KAILUA KONA HI,"58.17",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35948","2025-01-12",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"21.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35949","2025-01-12",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"77.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35950","2025-01-12",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"63.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35951","2025-01-13",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"58.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35952","2025-01-13",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"71.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35953","2025-01-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"83.16",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35954","2025-01-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"87.58",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35955","2025-01-14",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"84.48",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35956","2025-01-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"86.66",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35957","2025-01-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"86.31",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35958","2025-01-15",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35959","2025-01-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35960","2025-01-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"84.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35961","2025-01-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"37.45",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35962","2025-01-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"94.2",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35963","2025-01-16",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"56.45",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35964","2025-01-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"62.68",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35965","2025-01-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"71.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35966","2025-01-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"77.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35967","2025-01-18",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"46.92",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35968","2025-01-19",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35969","2025-01-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"81.74",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35970","2025-01-20",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"87.87",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35971","2025-01-20",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"29.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35972","2025-01-17",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"19.05",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35973","2025-01-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"19.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35974","2025-01-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"82.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35975","2025-01-21",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"36.85",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35976","2025-01-22",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"78.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35977","2025-01-22",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"79.8",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35978","2025-01-22",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"86.75",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35979","2025-01-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"84.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35980","2025-01-23",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"67.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35981","2025-01-24",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"71.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35982","2025-01-25",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"79.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35983","2025-01-24",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"63.02",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35984","2025-01-26",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"74.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35985","2025-01-25",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"68.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35986","2025-01-26",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"76.36",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35987","2025-01-27",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"86.78",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35988","2025-01-27",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"33.92",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35989","2025-01-28",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"87.87",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35990","2025-01-28",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.22",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35991","2025-01-28",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"85.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35992","2025-01-29",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"31.5",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35993","2025-01-29",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"91.36",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35994","2025-01-29",,,,,,,,Purchase
"1",GOOGLE *GSUITE_birdfes cc@google.comCA,"7.54",AccountBasedExpenseLineDetail,"847966",HFT3,"109",Advertising,NotBillable,NON,"35995","2025-02-01",,,,,,,,Purchase
"1",SHELL OIL XXXXXXX8005 KAILUA KONA HI,"67.01",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35996","2025-01-30",,,,,,,,Purchase
"1",COSTCO GAS #0140 KAILUA KONA HI,"91.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"35999","2025-01-02",,,,,,,,Purchase
"1",STAMPS.COM 855-608-2677 TX,"20.89",AccountBasedExpenseLineDetail,"842100",HFTCO,"118",Postage & Delivery,NotBillable,NON,"36000","2025-01-28",,,,,,,,Purchase
"1",TARGET 00024125 KAILUA KONA HI,"39.33",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"36001","2025-01-03",,,,,,,,Purchase
"1",TARGET 00024125 KAILUA KONA HI,"15.71",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"36002","2025-01-08",,,,,,,,Purchase
"1",WAL-MART #2321 KAILUA KONA HI- ramakins,"18.47",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"36003","2025-01-08",,,,,,,,Purchase
"1",THE HOME DEPOT #1704 KAILUA KONA HI Air freshner,"40.65",AccountBasedExpenseLineDetail,"842100",HFTCO,"101",General,NotBillable,NON,"36004","2025-01-12",,,,,,,,Purchase
"1",MS KOHANAIKI KAILUA-KONA HI,"22.86",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"36005","2025-01-01",,,,,,,,Purchase
"1",MS KOHANAIKI KAILUA-KONA HI,"100.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"36006","2025-01-01",,,,,,,,Purchase
"1",KTA SUPER STORES 02 KAILUA-KONA HI Cupcakes,"13.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"156",Fuel,NotBillable,NON,"36009","2025-01-02",,,,,,,,Purchase
"1",,"939.61",AccountBasedExpenseLineDetail,"842103",KOZICO,"57",Deferred Revenue (CC),NotBillable,NON,"36236","2025-01-06",Online,"190",KDirect,,,,,Purchase
"1",,"691.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"147",Payroll Related Expenses,NotBillable,NON,"36242","2025-01-17",Online,,,,,,,Purchase
"1",,"726.27",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36241","2025-01-16",Online,,,,,,,Purchase
"1",,"10.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"36240","2025-01-15",Online,,,,,,,Purchase
"1",TP,"36.64",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"36239","2025-01-10","11377",,,,,,,Purchase
"1",Gross Wages,"42625.72",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"2",FICA-Social Security,"2617.38",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"3",FICA-Medicare,"612.12",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"4",Federal Unemployment,"253.28",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"5",State Unemployment,"686.27",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"6",Hawaii TDI,"213.13",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"7",EPLI,"106.56",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"8",Workers Comp,"4272.83",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"9",Admin Fee,"632.5",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"10",T&A Fees,"23.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"11",Sales Tax,"46.75",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"12",Employee Deductions,-1133.43,AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"13",Compliance Reporting Fee,"338.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36238","2025-01-07",Online,,,,,,,Purchase
"1",Final Check,"701.88",AccountBasedExpenseLineDetail,"842103",KOZICO,"164",Guide,NotBillable,NON,"36237","2025-01-07","11376",,,,,,,Purchase
"1",,"88.49",AccountBasedExpenseLineDetail,"842103",KOZICO,"117",Bank Fees,NotBillable,NON,"36244","2025-01-28",Online,,,,,,,Purchase
"1",Gross Wages,"32656.82",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"2",FICA-Social Security,"2001.91",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"3",FICA-Medicare,"468.21",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"4",Federal Unemployment,"193.74",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"5",State Unemployment,"521.29",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"6",Hawaii TDI,"158.83",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"7",EPLI,"81.62",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"8",Workers Comp,"3294.14",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"9",Admin Fee,"605.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"10",T&A Fees,"22.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"11",Sales Tax,"29.48",AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"12",Employee Deductions,-927.73,AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"13",Net Checks,-701.88,AccountBasedExpenseLineDetail,"842103",KOZICO,"50",Accrued Payroll,NotBillable,NON,"36243","2025-01-22",Online,,,,,,,Purchase
"1",,"13.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"36608","2025-02-05",,,,,,,,Purchase
"1",TARGET.COM - 9187,"106.7",AccountBasedExpenseLineDetail,"842100",HFTCO,"151",Catering,NotBillable,NON,"36652","2025-02-04",,,,,,,,Purchase
"1",HVCB MEMBER - 9971- Annual Meeting,"40.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"86",Education & Seminars,NotBillable,NON,"36653","2025-02-06",,,,,,,,Purchase
"1",HAWAII PUBLIC RADIO UN,"510.33",AccountBasedExpenseLineDetail,"842100",HFTCO,"109",Advertising,NotBillable,NON,"36654","2025-02-03",,,,,,,,Purchase
"1",HVCB MEMBER- Annual Meeting- Katy,"40.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"86",Education & Seminars,NotBillable,NON,"36656","2025-02-03",,,,,,,,Purchase
"1",HVCB MEMBER- R&C,"80.0",AccountBasedExpenseLineDetail,"842100",HFTCO,"86",Education & Seminars,NotBillable,NON,"36657","2025-02-03",,,,,,,,Purchase
"1",,"1362.4",AccountBasedExpenseLineDetail,"842100",HFTCO,"1150040000",MB SP New Loan 1-200C,NotBillable,NON,"36705","2025-01-22",,,,,,,,Purchase
"2",,"506.6",AccountBasedExpenseLineDetail,"842100",HFTCO,"78",Interest Expense,NotBillable,NON,"36705","2025-01-22",,,,,,,,Purchase
"1","401k 01/22/2025","7667.1",AccountBasedExpenseLineDetail,"842100",HFTCO,"50",Accrued Payroll,NotBillable,NON,"36707","2025-01-22",Online,,,,,,,Purchase
"1",,"28250.64",AccountBasedExpenseLineDetail,"842100",HFTCO,"122",HFT BOH Operating Sweep Account,NotBillable,NON,"36710","2025-01-27",,,,,,,,Purchase
"1",,"114.29",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"36711","2025-01-28",,,,,,,,Purchase
"1",,"1293.15",AccountBasedExpenseLineDetail,"842100",HFTCO,"122",HFT BOH Operating Sweep Account,NotBillable,NON,"36712","2025-01-30",,,,,,,,Purchase
"1",,"75.93",AccountBasedExpenseLineDetail,"842100",HFTCO,"117",Bank Fees,NotBillable,NON,"36720","2025-01-28",,,,,,,,Purchase
"1",,"379.97",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36721","2025-01-30",,,,,,,,Purchase
"1",,"484.55",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36722","2025-01-30",,,,,,,,Purchase
"1",,"605.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36723","2025-01-30",,,,,,,,Purchase
"1",,"605.76",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36724","2025-01-30",,,,,,,,Purchase
"1",,"605.9",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36725","2025-01-30",,,,,,,,Purchase
"1",,"613.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36726","2025-01-30",,,,,,,,Purchase
"1",,"613.98",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36727","2025-01-30",,,,,,,,Purchase
"1",,"736.83",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36728","2025-01-30",,,,,,,,Purchase
"1",,"1228.27",AccountBasedExpenseLineDetail,"842100",HFTCO,"57",Deferred Revenue (CC),NotBillable,NON,"36729","2025-01-30",,,,,,,,Purchase
"1",,"2.21",AccountBasedExpenseLineDetail,"842100",HFTCO,"155",Credit Card Fees,NotBillable,NON,"36735","2025-01-30",,,,,,,,Purchase
"1",K TAKATA STORE - 3567,"78.2",AccountBasedExpenseLineDetail,"842103",KOZICO,"112",Meals & Entertainment,NotBillable,NON,"36748","2025-01-02",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXX  QPS - 3567,"67.01",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36749","2025-01-02",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 2539,"77.84",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36772","2025-01-02",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 2539,"80.64",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36779","2025-01-09",,,,,,,,Purchase
"1",SQ *GILLS LANAI - 2539,"98.32",AccountBasedExpenseLineDetail,"842103",KOZICO,"112",Meals & Entertainment,NotBillable,NON,"36780","2025-01-10",,,,,,,,Purchase
"1",TST* DA WHIP TACO SHOP - 2539,"47.93",AccountBasedExpenseLineDetail,"842103",KOZICO,"112",Meals & Entertainment,NotBillable,NON,"36781","2025-01-16",,,,,,,,Purchase
"1",MINIT STOP KAWAIHAE - 2539,"87.62",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36782","2025-01-17",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137 - 2436,"1206.54",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36783","2025-01-03",,,,,,,,Purchase
"1",FACEBK *J4B3JJLQP2 - 2436,"950.17",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36784","2025-01-03",,,,,,,,Purchase
"1",MAGPIE TRAVEL - 2436,"69.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36785","2025-01-04",,,,,,,,Purchase
"1",FACEBK *S4Q4UH4RP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36786","2025-01-07",,,,,,,,Purchase
"1",AMAZON MKTPL*Z50JR8AW0 - 2436,"68.68",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"36787","2025-01-15",,,,,,,,Purchase
"1",AMAZON MKTPL*Z53HQ9TH0 - 2436,"58.49",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"36788","2025-01-15",,,,,,,,Purchase
"1",AMAZON MKTPL*Z56AG4PX2 - 2436,"8.32",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"36789","2025-01-10",,,,,,,,Purchase
"1",AMAZON MKTPL*Z54SW7E32 - 2436,"22.93",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,NotBillable,NON,"36790","2025-01-10",,,,,,,,Purchase
"1",Amazon.com*ZD17S52G0 - 2436,"20.3",AccountBasedExpenseLineDetail,"842103",KOZICO,"175",Auto R&M,NotBillable,NON,"36791","2025-01-11",,,,,,,,Purchase
"1",AMAZON MKTPL*ZG1F37ZX2 - 2436,"50.22",AccountBasedExpenseLineDetail,"842103",KOZICO,"101",General,NotBillable,NON,"36792","2025-01-15",,,,,,,,Purchase
"1",Amazon.com*Z518G7UJ2 - 2436,"114.14",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,NotBillable,NON,"36793","2025-01-13",,,,,,,,Purchase
"1",FACEBK *PDBWMJCQP2 - 2436,"901.15",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36794","2025-01-14",,,,,,,,Purchase
"1",AMAZON MKTPLACE PMTS - 2436,"16.74",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,NotBillable,NON,"36795","2025-01-24",,,,,,,,Purchase
"1",SHELL OILXXXXXXXXXXXX - 2539,"70.34",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36796","2025-01-20",,,,,,,,Purchase
"1","06302 - KONA INTERNATI - 2539","15.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"111",Travel,NotBillable,NON,"36797","2025-01-22",,,,,,,,Purchase
"1",AMAZON MKTPL*Z54DA01M0 - 2436 Petzl Pulley,"823.6",AccountBasedExpenseLineDetail,"842103",KOZICO,"102",Outfitting,NotBillable,NON,"36798","2025-01-15",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137 - 2436,"1412.69",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36799","2025-01-17",,,,,,,,Purchase
"1",GOOGLE *ADSXXXXXX9137 - 2436,"500.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36800","2025-01-18",,,,,,,,Purchase
"1",FACEBK *KP4Z7M4QP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36801","2025-01-20",,,,,,,,Purchase
"1",Amazon.com*ZG9SM9U00 - 2436 water filtration,"54.45",AccountBasedExpenseLineDetail,"842103",KOZICO,"93",Equipment,NotBillable,NON,"36802","2025-01-25",,,,,,,,Purchase
"1",MAGPIE TRAVEL - 2436,"69.0",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36803","2025-01-25",,,,,,,,Purchase
"1",FACEBK *KT42DLQQP2 - 2436,"942.41",AccountBasedExpenseLineDetail,"842103",KOZICO,"109",Advertising,NotBillable,NON,"36804","2025-02-03",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"49.52",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36805","2025-01-04",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"74.02",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36806","2025-01-04",,,,,,,,Purchase
"1",ALOHAXXXXXXXXXXXXQPS - 3567,"75.26",AccountBasedExpenseLineDetail,"842103",KOZICO,"156",Fuel,NotBillable,NON,"36807","2025-01-04",,,,,,,,Purchase
