"Id","Amount","DetailType","JournalEntryLineDetail.PostingType","JournalEntryLineDetail.AccountRef.value","JournalEntryLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","JournalEntryLineDetail.Entity.Type","JournalEntryLineDetail.Entity.EntityRef.value","JournalEntryLineDetail.Entity.EntityRef.name","JournalEntryLineDetail.ClassRef.value","JournalEntryLineDetail.ClassRef.name","JournalEntryLineDetail.DepartmentRef.value","JournalEntryLineDetail.DepartmentRef.name","Description","ProjectRef.value","Parent_Entity"
"12","41.86",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"1288",KFour Seasons:KFour Seasons Hualalai Hotel,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"13","1.4",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"1288",KFour Seasons:KFour Seasons Hualalai Hotel,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"14","1802.34",JournalEntryLineDetail,Credit,"72",Group Tours,"36982","2025-01-31","01272028",Customer,"300",KDirect:KAffiliate 15%,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"15","10429.28",JournalEntryLineDetail,Credit,"74",Signature - Private Tours,"36982","2025-01-31","01272028",Customer,"300",KDirect:KAffiliate 15%,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"16","233.3",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"300",KDirect:KAffiliate 15%,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"17","62.79",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"164",KGet Your Guide,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"18","2.1",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"164",KGet Your Guide,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"19","2521.44",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"1234",KHawaii Tours and Activities,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"20","49.71",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"1234",KHawaii Tours and Activities,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"21","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"167",KHawaii Discount LLC,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"22","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"167",KHawaii Discount LLC,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"23","836.64",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"1235",KHawaii Luxe Concierge,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"24","16.2",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"1235",KHawaii Luxe Concierge,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"25","83.72",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"173",KHilton Grand Vacations-Discovering Hawai,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"26","2.8",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"173",KHilton Grand Vacations-Discovering Hawai,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"27","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"9","KKona Village, a Rosewood Resort","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"28","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"9","KKona Village, a Rosewood Resort","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"29","1581.09",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"1231",klove hawaii guides,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"30","31.55",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"1231",klove hawaii guides,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"31","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"14","KMaui Concierge Service, Inc.","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"32","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"14","KMaui Concierge Service, Inc.","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"33","1633.49",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"24",KPacific.19,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"34","31.63",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"24",KPacific.19,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"35","62.79",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"174","KPleasant Holidays, LLC","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"36","2.1",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"174","KPleasant Holidays, LLC","842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"37","20.93",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"1150",KProject Expedition,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"38","0.7",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"1150",KProject Expedition,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"39","476.3",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"188",KViator,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"40","12.68",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"188",KViator,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"41","120677.86",JournalEntryLineDetail,Credit,"71",FIT Tours,"36982","2025-01-31","01272028",Customer,"190",KDirect,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"42","2362.4",JournalEntryLineDetail,Debit,"155",Tours:Credit Card Fees,"36982","2025-01-31","01272028",Customer,"190",KDirect,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","12.5",JournalEntryLineDetail,Debit,"208",Retail Inventory,"37177","2025-01-31","01272030",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"1","12.5",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37177","2025-01-31","01272030",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"2","240.0",JournalEntryLineDetail,Debit,"208",Retail Inventory,"37177","2025-01-31","01272030",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"3","240.0",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37177","2025-01-31","01272030",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"0","271.75",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37284","2025-02-03","01272032",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","271.75",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37284","2025-02-03","01272032",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","1.8",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37285","2025-02-04","01272033",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"1","1.8",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37285","2025-02-04","01272033",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"2","179.55",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37285","2025-02-04","01272033",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"3","179.55",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37285","2025-02-04","01272033",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","101.0",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37286","2025-02-05","01272034",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"1","101.0",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37286","2025-02-05","01272034",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"2","70.75",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37286","2025-02-05","01272034",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"3","70.75",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37286","2025-02-05","01272034",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","89.05",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37287","2025-02-07","01272035",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"1","89.05",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37287","2025-02-07","01272035",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"2","108.45",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37287","2025-02-07","01272035",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"3","108.45",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37287","2025-02-07","01272035",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","200.01",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37288","2025-02-08","01272036",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","200.01",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37288","2025-02-08","01272036",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","154.06",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37289","2025-02-10","01272037",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","154.06",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37289","2025-02-10","01272037",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","242.33",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37290","2025-02-11","01272038",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","242.33",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37290","2025-02-11","01272038",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","69.83",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37291","2025-02-12","01272039",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","69.83",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37291","2025-02-12","01272039",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","171.88",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37292","2025-02-13","01272040",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"2","171.88",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37292","2025-02-13","01272040",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","206.19",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37293","2025-02-14","01272041",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","206.19",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37293","2025-02-14","01272041",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"2","46.8",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37293","2025-02-14","01272041",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"3","46.8",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37293","2025-02-14","01272041",,,,"842112",RETAIL:HFT,"3",Retail,,,JournalEntry
"0","3.08",JournalEntryLineDetail,Debit,"149",Retail:Merchandise,"37294","2025-02-15","01272042",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"1","3.08",JournalEntryLineDetail,Credit,"208",Retail Inventory,"37294","2025-02-15","01272042",,,,"842113",RETAIL:KZI,"3",Retail,,,JournalEntry
"0","3593.66",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37303","2025-02-14","02142025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"3","3593.66",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37303","2025-02-14","02142025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","8298.92",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37304","2025-02-13","02142026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","8298.92",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37304","2025-02-13","02142026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","5952.89",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37305","2025-02-11","02112025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","5952.89",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37305","2025-02-11","02112025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","11203.88",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37308","2025-02-10","02102025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","11203.88",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37308","2025-02-10","02102025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","2946.62",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37310","2025-02-07","02072025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","2946.62",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37310","2025-02-07","02072025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","4340.39",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37312","2025-02-07","02072026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","4340.39",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37312","2025-02-07","02072026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","3768.36",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37313","2025-02-07","02072027",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","3768.36",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37313","2025-02-07","02072027",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","1764.73",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37314","2025-02-04","02042025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","1764.73",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37314","2025-02-04","02042025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","7056.97",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37315","2025-02-03","02032025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","7056.97",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37315","2025-02-03","02032025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","3057.43",JournalEntryLineDetail,Credit,"191",KOZI Client Trust Account,"37316","2025-02-12","02122025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"2","3057.43",JournalEntryLineDetail,Debit,"185",KOZI BOH Trust Sweep Acct,"37316","2025-02-12","02122025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","3099.14",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37317","2025-02-11",,,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"2","3099.14",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37317","2025-02-11",,,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","464.99",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37319","2025-02-10","02102025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","464.99",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37319","2025-02-10","02102025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","29870.83",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37320","2025-02-07","02072025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","29870.83",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37320","2025-02-07","02072025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","2822.08",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37324","2025-02-06","02062025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","2822.08",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37324","2025-02-06","02062025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","513.17",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"37325","2025-02-05","02052025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","513.17",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"37325","2025-02-05","02052025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","721.6",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37326","2025-02-04","02042025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","721.6",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37326","2025-02-04","02042025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","460.03",JournalEntryLineDetail,Debit,"192",KOZI Operating Account,"37327","2025-02-03","02032025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","460.03",JournalEntryLineDetail,Credit,"195",KOZIBOH Operating Sweep Account,"37327","2025-02-03","02032025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","2640.48",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"37337","2025-02-13","01312026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","2640.48",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"37337","2025-02-13","01312026",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","2814.11",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"37339","2025-02-12","02122025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","2814.11",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"37339","2025-02-12","02122025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","1.34",JournalEntryLineDetail,Credit,"192",KOZI Operating Account,"37344","2025-02-14","02142025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"1","1.34",JournalEntryLineDetail,Debit,"195",KOZIBOH Operating Sweep Account,"37344","2025-02-14","02142025",,,,"842103",KOZICO,"2",Kohala Zipline,,,JournalEntry
"0","4365.82",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37347","2025-02-14","02142025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"3","4365.82",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37347","2025-02-14","02142025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","692.97",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37348","2025-02-14","02142027",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","692.97",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37348","2025-02-14","02142027",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","21045.14",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"37351","2025-02-12","02122025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","21045.14",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"37351","2025-02-12","02122025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","46372.67",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"37353","2025-02-11","02112025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"2","46372.67",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"37353","2025-02-11","02112025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","5532.43",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37354","2025-02-10","02102025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","5532.43",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37354","2025-02-10","02102025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","69541.62",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37355","2025-02-07","02072025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","69541.62",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37355","2025-02-07","02072025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4556.59",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37357","2025-02-06","02062025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4556.59",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37357","2025-02-06","02062025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","44328.69",JournalEntryLineDetail,Credit,"125",HFT Operating Account,"37358","2025-02-06","02062026",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","44328.69",JournalEntryLineDetail,Debit,"122",HFT BOH Operating Sweep Account,"37358","2025-02-06","02062026",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","10398.84",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37359","2025-02-04","02042025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","10398.84",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37359","2025-02-04","02042025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","6040.87",JournalEntryLineDetail,Debit,"125",HFT Operating Account,"37363","2025-02-03","02032025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"2","6040.87",JournalEntryLineDetail,Credit,"122",HFT BOH Operating Sweep Account,"37363","2025-02-03","02032025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"0","4484.26",JournalEntryLineDetail,Credit,"124",HFT Client Trust Account,"37372","2025-02-14","02142025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
"1","4484.26",JournalEntryLineDetail,Debit,"123",HFT Boh Trust Sweep Acct,"37372","2025-02-14","02142025",,,,"842100",HFTCO,"1",Hawaii Forest & Trail,,,JournalEntry
