"Id","LineNum","Amount","DetailType","DepositLineDetail.Entity.value","DepositLineDetail.Entity.name","DepositLineDetail.Entity.type","DepositLineDetail.ClassRef.value","DepositLineDetail.ClassRef.name","DepositLineDetail.AccountRef.value","DepositLineDetail.AccountRef.name","Parent_Id","TxnDate","DocNumber","DepositLineDetail.CheckNum","Description","DepositLineDetail.PaymentMethodRef.value","DepositLineDetail.PaymentMethodRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","ProjectRef.value","Parent_Entity"
"2","2.0",-104.17,DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36377","2025-01-17",,,,,,,,,,Deposit
"1","1.0","2565.35",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36387","2025-01-22",,,,,,,,,,Deposit
"2","2.0",-51.46,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36387","2025-01-22",,,,,,,,,,Deposit
"1","1.0","5284.69",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36386","2025-01-21",,,,,,,,,,Deposit
"2","2.0",-103.42,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36386","2025-01-21",,,,,,,,,,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","36385","2025-01-24",,,,,,,,,,Deposit
,,"1337.69",,,,,,,,,"36384","2025-01-23",,"5035241",,"5",,"36289",Payment,"0",,Deposit
,,"469.64",,,,,,,,,"36384","2025-01-23",,"21749",,"5",,"36290",Payment,"0",,Deposit
,,"4630.34",,,,,,,,,"36384","2025-01-23",,"50107551",,"5",,"36291",Payment,"0",,Deposit
,,"469.64",,,,,,,,,"36384","2025-01-23",,"3828766",,"5",,"36292",Payment,"0",,Deposit
,,"952.86",,,,,,,,,"36384","2025-01-23",,"47860",,"5",,"36293",Payment,"0",,Deposit
,,"1248.66",,,,,,,,,"36384","2025-01-23",,"50108014",,"5",,"36294",Payment,"0",,Deposit
,,"1315.69",,,,,,,,,"36384","2025-01-23",,"16073",,"5",,"36295",Payment,"0",,Deposit
,,"6835.03",,,,,,,,,"36384","2025-01-23",,"5035915",,"5",,"36296",Payment,"0",,Deposit
,,"608.63",,,,,,,,,"36384","2025-01-23",,"3923008",,"5",,"36297",Payment,"0",,Deposit
,,"2000.0",,,,,,,,,"36384","2025-01-23",,"2024",,"5",,"41578",Payment,"0",,Deposit
"5","1.0","353.4",DepositLineDetail,"12",KMarriott.,CUSTOMER,"842103",KOZICO,"14","2300-00 Accounts Receivable","36384","2025-01-23",,"1383637662",,"5",Check,,,,,Deposit
"1","1.0","3638.67",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36394","2025-01-29",,,,,,,,,,Deposit
"2","2.0",-71.84,DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36394","2025-01-29",,,,,,,,,,Deposit
"1","1.0","5279.28",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36393","2025-01-28",,,,,,,,,,Deposit
"2","2.0","393.72",DepositLineDetail,"186",KVEBO Inc.-Spur Experiences,CUSTOMER,"842103",KOZICO,"14","2300-00 Accounts Receivable","36393","2025-01-28",,,Rcvd 1/27/25- can not add more than 1 AR payment to deposit.,,,,,,,Deposit
"3","3.0",-112.62,DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36393","2025-01-28",,,,,,,,,,Deposit
"1","1.0","38.28",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","36392","2025-01-29",,,,,,,,,,Deposit
"1","1.0","4160.11",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36391","2025-01-26",,,,,,,,,,Deposit
"2","2.0",-82.05,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36391","2025-01-26",,,,,,,,,,Deposit
"1","1.0","3251.22",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36390","2025-01-25",,,,,,,,,,Deposit
"2","2.0",-63.88,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36390","2025-01-25",,,,,,,,,,Deposit
"1","1.0","3288.65",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36389","2025-01-24",,,,,,,,,,Deposit
"2","2.0",-64.89,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36389","2025-01-24",,,,,,,,,,Deposit
"1","1.0","3873.19",DepositLineDetail,,,,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36388","2025-01-23",,,,,,,,,,Deposit
"2","2.0",-81.27,DepositLineDetail,,,,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36388","2025-01-23",,,,,,,,,,Deposit
"1","1.0","18.81",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","36397","2025-01-31",,,,,,,,,,Deposit
"1","1.0","2307.56",DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"57","3400-01 Deferred Revenue:Deferred Revenue (CC)","36396","2025-01-31",,,,,,,,,,Deposit
"2","2.0",-45.85,DepositLineDetail,"190",KDirect,CUSTOMER,"842103",KOZICO,"59","3400-03 Deferred Revenue:Credit Card Fees","36396","2025-01-31",,,,,,,,,,Deposit
"1","1.0","19.11",DepositLineDetail,,,,"842103",KOZICO,"75","5000-08 Other Revenue","36395","2025-01-30",,,,,,,,,,Deposit
"9","1.0",-13.9,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36530","2025-01-03",,,,,,,,,,Deposit
"11","2.0","514.64",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36530","2025-01-03",,,,,,,,,,Deposit
"37","1.0",-5.3,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36529","2025-01-02",,,,,,,,,,Deposit
"38","2.0",-41.71,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36529","2025-01-02",,,,,,,,,,Deposit
"40","3.0","1740.64",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36529","2025-01-02",,,,,,,,,,Deposit
,,"183.2",,,,,,,,,"36535","2025-01-09",,,,,,"43313",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"36535","2025-01-09",,,,,,"43314",SalesReceipt,"0",,Deposit
,,"64.92",,,,,,,,,"36535","2025-01-09",,,,,,"43315",SalesReceipt,"0",,Deposit
,,"7.85",,,,,,,,,"36535","2025-01-09",,,,,,"43316",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36535","2025-01-09",,,,,,"43320",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36535","2025-01-09",,,,,,"43321",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"36535","2025-01-09",,,,,,"43322",SalesReceipt,"0",,Deposit
,,"124.61",,,,,,,,,"36535","2025-01-09",,,,,,"43360",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"36535","2025-01-09",,,,,,"43361",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"36535","2025-01-09",,,,,,"43362",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"36535","2025-01-09",,,,,,"43363",SalesReceipt,"0",,Deposit
,,"57.06",,,,,,,,,"36535","2025-01-09",,,,,,"43519",SalesReceipt,"0",,Deposit
,,"492.88",,,,,,,,,"36535","2025-01-09",,,,,,"43521",SalesReceipt,"0",,Deposit
"14","1.0",-0.42,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36535","2025-01-09",,,,,,,,,,Deposit
"15","2.0",-28.5,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36535","2025-01-09",,,,,,,,,,Deposit
"20","1.0",-1.73,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36534","2025-01-08",,,,,,,,,,Deposit
"21","2.0",-19.58,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36534","2025-01-08",,,,,,,,,,Deposit
"23","3.0","774.73",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36534","2025-01-08",,,,,,,,,,Deposit
"18","1.0",-26.77,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36533","2025-01-07",,,,,,,,,,Deposit
"20","2.0","991.59",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36533","2025-01-07",,,,,,,,,,Deposit
"51","1.0",-11.1,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36532","2025-01-06",,,,,,,,,,Deposit
"52","2.0",-59.77,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36532","2025-01-06",,,,,,,,,,Deposit
"57","3.0","2490.78",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36532","2025-01-06",,,,,,,,,,Deposit
,,"10.47",,,,,,,,,"36539","2025-01-17",,,,,,"43375",SalesReceipt,"0",,Deposit
,,"127.75",,,,,,,,,"36539","2025-01-17",,,,,,"43517",SalesReceipt,"0",,Deposit
,,"20.52",,,,,,,,,"36539","2025-01-17",,,,,,"43518",SalesReceipt,"0",,Deposit
,,"45.55",,,,,,,,,"36539","2025-01-17",,,,,,"43376",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"36539","2025-01-17",,,,,,"43377",SalesReceipt,"0",,Deposit
,,"55.5",,,,,,,,,"36539","2025-01-17",,,,,,"43378",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36539","2025-01-17",,,,,,"43379",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36539","2025-01-17",,,,,,"43380",SalesReceipt,"0",,Deposit
,,"64.92",,,,,,,,,"36539","2025-01-17",,,,,,"43381",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"36539","2025-01-17",,,,,,"43393",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"36539","2025-01-17",,,,,,"43395",SalesReceipt,"0",,Deposit
,,"73.3",,,,,,,,,"36539","2025-01-17",,,,,,"43396",SalesReceipt,"0",,Deposit
,,"87.96",,,,,,,,,"36539","2025-01-17",,,,,,"43397",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"36539","2025-01-17",,,,,,"43398",SalesReceipt,"0",,Deposit
,,"69.11",,,,,,,,,"36539","2025-01-17",,,,,,"43399",SalesReceipt,"0",,Deposit
,,"70.16",,,,,,,,,"36539","2025-01-17",,,,,,"43401",SalesReceipt,"0",,Deposit
,,"147.64",,,,,,,,,"36539","2025-01-17",,,,,,"43400",SalesReceipt,"0",,Deposit
,,"112.15",,,,,,,,,"36539","2025-01-17",,,,,,"43512",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"36539","2025-01-17",,,,,,"43446",SalesReceipt,"0",,Deposit
,,"25.65",,,,,,,,,"36539","2025-01-17",,,,,,"43534",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36539","2025-01-17",,,,,,"43382",SalesReceipt,"0",,Deposit
"22","1.0",-3.5,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36539","2025-01-17",,,,,,,,,,Deposit
"23","2.0",-27.77,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36539","2025-01-17",,,,,,,,,,Deposit
,,"31.41",,,,,,,,,"36538","2025-01-15",,,,,,"43480",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36538","2025-01-15",,,,,,"43488",SalesReceipt,"0",,Deposit
,,"79.58",,,,,,,,,"36538","2025-01-15",,,,,,"43489",SalesReceipt,"0",,Deposit
,,"13.6",,,,,,,,,"36538","2025-01-15",,,,,,"43497",SalesReceipt,"0",,Deposit
,,"31.42",,,,,,,,,"36538","2025-01-15",,,,,,"43506",SalesReceipt,"0",,Deposit
,,"8.38",,,,,,,,,"36538","2025-01-15",,,,,,"43507",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36538","2025-01-15",,,,,,"43505",SalesReceipt,"0",,Deposit
"8","1.0",-0.85,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36538","2025-01-15",,,,,,,,,,Deposit
"9","2.0",-5.1,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36538","2025-01-15",,,,,,,,,,Deposit
,,"27.23",,,,,,,,,"36537","2025-01-13",,,,,,"43481",SalesReceipt,"0",,Deposit
,,"27.2",,,,,,,,,"36537","2025-01-13",,,,,,"43482",SalesReceipt,"0",,Deposit
,,"41.37",,,,,,,,,"36537","2025-01-13",,,,,,"43483",SalesReceipt,"0",,Deposit
,,"5.24",,,,,,,,,"36537","2025-01-13",,,,,,"43484",SalesReceipt,"0",,Deposit
,,"35.6",,,,,,,,,"36537","2025-01-13",,,,,,"43486",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"36537","2025-01-13",,,,,,"43383",SalesReceipt,"0",,Deposit
"7","1.0",-5.05,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36537","2025-01-13",,,,,,,,,,Deposit
"8","2.0",-36.64,DepositLineDetail,,,,"842112",RETAIL:HFT,"208","2650-00 Retail Inventory","36537","2025-01-13",,,"2 Returns 4828 & 4659",,,,,,,Deposit
,,"37.7",,,,,,,,,"36536","2025-01-10",,,"4818",,,"43317",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"36536","2025-01-10",,,"4817",,,"43318",SalesReceipt,"0",,Deposit
,,"147.65",,,,,,,,,"36536","2025-01-10",,,"4816",,,"43319",SalesReceipt,"0",,Deposit
,,"12.56",,,,,,,,,"36536","2025-01-10",,,"4823",,,"43323",SalesReceipt,"0",,Deposit
,,"49.21",,,,,,,,,"36536","2025-01-10",,,"4822",,,"43324",SalesReceipt,"0",,Deposit
,,"40.83",,,,,,,,,"36536","2025-01-10",,,"4820",,,"43325",SalesReceipt,"0",,Deposit
,,"14.14",,,,,,,,,"36536","2025-01-10",,,"4819",,,"43326",SalesReceipt,"0",,Deposit
,,"25.92",,,,,,,,,"36536","2025-01-10",,,"4821",,,"43514",SalesReceipt,"0",,Deposit
,,"14.65",,,,,,,,,"36536","2025-01-10",,,"4827",,,"43431",SalesReceipt,"0",,Deposit
,,"20.94",,,,,,,,,"36536","2025-01-10",,,"4826",,,"43432",SalesReceipt,"0",,Deposit
,,"31.41",,,,,,,,,"36536","2025-01-10",,,"4825",,,"43433",SalesReceipt,"0",,Deposit
,,"62.83",,,,,,,,,"36536","2025-01-10",,,"4824",,,"43434",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"36536","2025-01-10",,,"4833",,,"43445",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"36536","2025-01-10",,,"4835",,,"43447",SalesReceipt,"0",,Deposit
,,"62.83",,,,,,,,,"36536","2025-01-10",,,"4837",,,"43448",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"36536","2025-01-10",,,"4838",,,"43450",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36536","2025-01-10",,,"4839",,,"43466",SalesReceipt,"0",,Deposit
,,"38.74",,,,,,,,,"36536","2025-01-10",,,"4832",,,"43513",SalesReceipt,"0",,Deposit
,,"15.71",,,,,,,,,"36536","2025-01-10",,,"4831",,,"43515",SalesReceipt,"0",,Deposit
,,"14.66",,,,,,,,,"36536","2025-01-10",,,"4830",,,"43516",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"36536","2025-01-10",,,,,,"43461",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"36536","2025-01-10",,,,,,"43462",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"36536","2025-01-10",,,,,,"43463",SalesReceipt,"0",,Deposit
,,"72.25",,,,,,,,,"36536","2025-01-10",,,,,,"43465",SalesReceipt,"0",,Deposit
,,"11.51",,,,,,,,,"36536","2025-01-10",,,,,,"43467",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"36536","2025-01-10",,,,,,"43468",SalesReceipt,"0",,Deposit
,,"15.18",,,,,,,,,"36536","2025-01-10",,,,,,"43469",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"36536","2025-01-10",,,,,,"43487",SalesReceipt,"0",,Deposit
,,"90.57",,,,,,,,,"36536","2025-01-10",,,,,,"43522",SalesReceipt,"0",,Deposit
,,"50.26",,,,,,,,,"36536","2025-01-10",,,,,,"43485",SalesReceipt,"0",,Deposit
,,"88.49",,,,,,,,,"36536","2025-01-10",,,"4834",,,"43444",SalesReceipt,"0",,Deposit
,,"18.32",,,,,,,,,"36536","2025-01-10",,,,,,"43533",SalesReceipt,"0",,Deposit
,,"17.8",,,,,,,,,"36536","2025-01-10",,,,,,"43464",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36536","2025-01-10",,,"4836",,,"43449",SalesReceipt,"0",,Deposit
"68","1.0",-34.76,DepositLineDetail,,,,"842106",RETAIL,"210","6070-01 Retail:Credit Card Fees","36536","2025-01-10",,,,,,,,,,Deposit
,,"17.81",,,,,,,,,"36544","2025-01-24",,,,,,"43343",SalesReceipt,"0",,Deposit
,,"56.54",,,,,,,,,"36544","2025-01-24",,,,,,"43342",SalesReceipt,"0",,Deposit
"3","1.0",-0.48,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36544","2025-01-24",,,,,,,,,,Deposit
"4","2.0",-1.53,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36544","2025-01-24",,,,,,,,,,Deposit
,,"10.47",,,,,,,,,"36543","2025-01-22",,,,,,"43327",SalesReceipt,"0",,Deposit
,,"39.79",,,,,,,,,"36543","2025-01-22",,,,,,"43328",SalesReceipt,"0",,Deposit
,,"63.87",,,,,,,,,"36543","2025-01-22",,,,,,"43329",SalesReceipt,"0",,Deposit
,,"23.56",,,,,,,,,"36543","2025-01-22",,,,,,"43509",SalesReceipt,"0",,Deposit
,,"41.36",,,,,,,,,"36543","2025-01-22",,,,,,"43510",SalesReceipt,"0",,Deposit
,,"30.16",,,,,,,,,"36543","2025-01-22",,,,,,"43508",SalesReceipt,"0",,Deposit
"7","1.0",-1.09,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36543","2025-01-22",,,,,,,,,,Deposit
"8","2.0",-4.55,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36543","2025-01-22",,,,,,,,,,Deposit
,,"34.55",,,,,,,,,"36542","2025-01-22",,,,,,"43416",SalesReceipt,"0",,Deposit
,,"126.7",,,,,,,,,"36542","2025-01-22",,,,,,"43417",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"36542","2025-01-22",,,,,,"43330",SalesReceipt,"0",,Deposit
,,"47.12",,,,,,,,,"36542","2025-01-22",,,,,,"43331",SalesReceipt,"0",,Deposit
,,"47.12",,,,,,,,,"36542","2025-01-22",,,,,,"43332",SalesReceipt,"0",,Deposit
,,"31.42",,,,,,,,,"36542","2025-01-22",,,,,,"43333",SalesReceipt,"0",,Deposit
"1","1.0",-74.66,DepositLineDetail,,,,"842113",RETAIL:KZI,"149","6000-00 Retail:Merchandise","36542","2025-01-22",,,,,,,,,,Deposit
"8","2.0",-4.27,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36542","2025-01-22",,,,,,,,,,Deposit
"9","3.0",-3.75,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36542","2025-01-22",,,,,,,,,,Deposit
,,"26.18",,,,,,,,,"36541","2025-01-21",,,,,,"43412",SalesReceipt,"0",,Deposit
,,"31.94",,,,,,,,,"36541","2025-01-21",,,,,,"43413",SalesReceipt,"0",,Deposit
,,"138.22",,,,,,,,,"36541","2025-01-21",,,,,,"43414",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"36541","2025-01-21",,,,,,"43415",SalesReceipt,"0",,Deposit
,,"10.47",,,,,,,,,"36541","2025-01-21",,,,,,"43418",SalesReceipt,"0",,Deposit
,,"8.38",,,,,,,,,"36541","2025-01-21",,,,,,"43419",SalesReceipt,"0",,Deposit
,,"36.65",,,,,,,,,"36541","2025-01-21",,,,,,"43420",SalesReceipt,"0",,Deposit
,,"37.38",,,,,,,,,"36541","2025-01-21",,,,,,"43511",SalesReceipt,"0",,Deposit
"9","1.0",-1.63,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36541","2025-01-21",,,,,,,,,,Deposit
"10","2.0",-6.8,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36541","2025-01-21",,,,,,,,,,Deposit
,,"20.42",,,,,,,,,"36540","2025-01-16",,,,,,"43504",SalesReceipt,"0",,Deposit
,,"58.64",,,,,,,,,"36540","2025-01-16",,,,,,"43501",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"36540","2025-01-16",,,,,,"43502",SalesReceipt,"0",,Deposit
,,"114.14",,,,,,,,,"36540","2025-01-16",,,,,,"43503",SalesReceipt,"0",,Deposit
,,"65.44",,,,,,,,,"36540","2025-01-16",,,,,,"43520",SalesReceipt,"0",,Deposit
"6","1.0",-7.6,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36540","2025-01-16",,,,,,,,,,Deposit
,,"39.78",,,,,,,,,"36549","2025-01-28",,,,,,"43421",SalesReceipt,"0",,Deposit
,,"39.79",,,,,,,,,"36549","2025-01-28",,,,,,"43422",SalesReceipt,"0",,Deposit
,,"48.17",,,,,,,,,"36549","2025-01-28",,,,,,"43366",SalesReceipt,"0",,Deposit
,,"72.25",,,,,,,,,"36549","2025-01-28",,,,,,"43367",SalesReceipt,"0",,Deposit
,,"14.14",,,,,,,,,"36549","2025-01-28",,,,,,"43368",SalesReceipt,"0",,Deposit
,,"26.17",,,,,,,,,"36549","2025-01-28",,,,,,"43370",SalesReceipt,"0",,Deposit
,,"45.03",,,,,,,,,"36549","2025-01-28",,,,,,"43371",SalesReceipt,"0",,Deposit
,,"56.54",,,,,,,,,"36549","2025-01-28",,,,,,"43372",SalesReceipt,"0",,Deposit
,,"49.16",,,,,,,,,"36549","2025-01-28",,,,,,"43373",SalesReceipt,"0",,Deposit
,,"41.88",,,,,,,,,"36549","2025-01-28",,,,,,"43374",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36549","2025-01-28",,,,,,"43386",SalesReceipt,"0",,Deposit
,,"67.01",,,,,,,,,"36549","2025-01-28",,,,,,"43365",SalesReceipt,"0",,Deposit
"13","1.0",-2.46,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36549","2025-01-28",,,,,,,,,,Deposit
"14","2.0",-11.75,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36549","2025-01-28",,,,,,,,,,Deposit
,,"94.19",,,,,,,,,"36548","2025-01-27",,,,,,"43341",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"36548","2025-01-27",,,,,,"43334",SalesReceipt,"0",,Deposit
,,"10.46",,,,,,,,,"36548","2025-01-27",,,,,,"43335",SalesReceipt,"0",,Deposit
,,"52.36",,,,,,,,,"36548","2025-01-27",,,,,,"43336",SalesReceipt,"0",,Deposit
,,"68.06",,,,,,,,,"36548","2025-01-27",,,,,,"43337",SalesReceipt,"0",,Deposit
,,"20.42",,,,,,,,,"36548","2025-01-27",,,,,,"43338",SalesReceipt,"0",,Deposit
,,"54.45",,,,,,,,,"36548","2025-01-27",,,,,,"43339",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"36548","2025-01-27",,,,,,"43340",SalesReceipt,"0",,Deposit
,,"64.92",,,,,,,,,"36548","2025-01-27",,,,,,"43405",SalesReceipt,"0",,Deposit
,,"30.89",,,,,,,,,"36548","2025-01-27",,,,,,"43406",SalesReceipt,"0",,Deposit
,,"12.57",,,,,,,,,"36548","2025-01-27",,,,,,"43408",SalesReceipt,"0",,Deposit
,,"27.23",,,,,,,,,"36548","2025-01-27",,,,,,"43409",SalesReceipt,"0",,Deposit
,,"46.07",,,,,,,,,"36548","2025-01-27",,,,,,"43410",SalesReceipt,"0",,Deposit
,,"27.23",,,,,,,,,"36548","2025-01-27",,,,,,"43411",SalesReceipt,"0",,Deposit
,,"51.31",,,,,,,,,"36548","2025-01-27",,,,,,"43403",SalesReceipt,"0",,Deposit
,,"25.13",,,,,,,,,"36548","2025-01-27",,,,,,"43404",SalesReceipt,"0",,Deposit
,,"8.38",,,,,,,,,"36548","2025-01-27",,,,,,"43429",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36548","2025-01-27",,,,,,"43430",SalesReceipt,"0",,Deposit
,,"37.7",,,,,,,,,"36548","2025-01-27",,,,,,"43423",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36548","2025-01-27",,,,,,"43424",SalesReceipt,"0",,Deposit
,,"34.55",,,,,,,,,"36548","2025-01-27",,,,,,"43425",SalesReceipt,"0",,Deposit
,,"54.4",,,,,,,,,"36548","2025-01-27",,,,,,"43426",SalesReceipt,"0",,Deposit
,,"23.04",,,,,,,,,"36548","2025-01-27",,,,,,"43427",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36548","2025-01-27",,,,,,"43428",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36548","2025-01-27",,,,,,"43369",SalesReceipt,"0",,Deposit
,,"29.32",,,,,,,,,"36548","2025-01-27",,,,,,"43402",SalesReceipt,"0",,Deposit
"27","1.0",-9.32,DepositLineDetail,,,,"842112",RETAIL:HFT,"210","6070-01 Retail:Credit Card Fees","36548","2025-01-27",,,,,,,,,,Deposit
"28","2.0",-15.94,DepositLineDetail,,,,"842113",RETAIL:KZI,"210","6070-01 Retail:Credit Card Fees","36548","2025-01-27",,,,,,,,,,Deposit
,,"15.71",,,,,,,,,"36547","2025-01-23",,,,,,"43364",SalesReceipt,"0",,Deposit
,,"26.18",,,,,,,,,"36547","2025-01-23",,,,,,"43407",SalesReceipt,"0",,Deposit
"5","1.0","0.34",DepositLineDetail,,,,"842112",RETAIL:HFT,"77","5000-12 Retail Store Revenue","36547","2025-01-23",,,Funds Transfer,"4",Cash,,,,,Deposit
"9","2.0","54.66",DepositLineDetail,,,,,,"1150040020",ASK MY ACCOUNTANT,"36547","2025-01-23",,,,,,,,,,Deposit
