"Id","LineNum","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","Description","SalesItemLineDetail.ServiceDate","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","LinkedTxn[0].TxnId","LinkedTxn[0].TxnType","LinkedTxn[0].TxnLineId","SalesItemLineDetail.MarkupInfo.PercentBased","SalesItemLineDetail.MarkupInfo.Value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.value","SalesItemLineDetail.MarkupInfo.MarkUpIncomeAccountRef.name","GroupLineDetail.GroupItemRef.value","GroupLineDetail.GroupItemRef.name","GroupLineDetail.Quantity","GroupLineDetail.Line[0].Id","GroupLineDetail.Line[0].LineNum","GroupLineDetail.Line[0].Description","GroupLineDetail.Line[0].Amount","GroupLineDetail.Line[0].DetailType","GroupLineDetail.Line[0].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[0].SalesItemLineDetail.Qty","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[0].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[0].SalesItemLineDetail.TaxCodeRef.value","GroupLineDetail.Line[1].Id","GroupLineDetail.Line[1].LineNum","GroupLineDetail.Line[1].Description","GroupLineDetail.Line[1].Amount","GroupLineDetail.Line[1].DetailType","GroupLineDetail.Line[1].SalesItemLineDetail.ServiceDate","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ClassRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.UnitPrice","GroupLineDetail.Line[1].SalesItemLineDetail.Qty","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.value","GroupLineDetail.Line[1].SalesItemLineDetail.ItemAccountRef.name","GroupLineDetail.Line[1].SalesItemLineDetail.TaxCodeRef.value","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
,,"3500.0",SubTotalLineDetail,,,,,,,,"35665","2025-01-05","763243",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2620.69",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2620.69","1.0","71","5000-02 FIT Tours",NON,"35666","2025-01-15","770042",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2620.69",SubTotalLineDetail,,,,,,,,"35666","2025-01-15","770042",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2254.79",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2254.79","1.0","71","5000-02 FIT Tours",NON,"35669","2025-01-15","770107",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2254.79",SubTotalLineDetail,,,,,,,,"35669","2025-01-15","770107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1175.29",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1175.29","1.0","71","5000-02 FIT Tours",NON,"35670","2025-01-15","770039",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1175.29",SubTotalLineDetail,,,,,,,,"35670","2025-01-15","770039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","727.12",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"727.12","1.0","71","5000-02 FIT Tours",NON,"35672","2025-01-15","770047",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1396.32",SubTotalLineDetail,,,,,,,,"35680","2025-01-15","770031",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","463.34",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"463.34","1.0","71","5000-02 FIT Tours",NON,"35692","2025-01-15","770040",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2930.36",SalesItemLineDetail,"79",Signature- Private Tours,"2930.36","1.0","74","5000-05 Signature - Private Tours",NON,"35672","2025-01-15","770047",Brochick,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3657.48",SubTotalLineDetail,,,,,,,,"35672","2025-01-15","770047",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","760.22",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"760.22","1.0","71","5000-02 FIT Tours",NON,"35671","2025-01-15","770081",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"760.22",SubTotalLineDetail,,,,,,,,"35671","2025-01-15","770081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4420.0",SalesItemLineDetail,"12",Cruise Tours- Kona,"4420.0","1.0","70","5000-01 Cruise Tours",NON,"35673","2025-01-15","770720",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4420.0",SubTotalLineDetail,,,,,,,,"35673","2025-01-15","770720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2556.27",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2556.27","1.0","71","5000-02 FIT Tours",NON,"35675","2025-01-15","770721",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2556.27",SubTotalLineDetail,,,,,,,,"35675","2025-01-15","770721",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1631.14",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1631.14","1.0","71","5000-02 FIT Tours",NON,"35677","2025-01-15","770043",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2648.19",SalesItemLineDetail,"79",Signature- Private Tours,"2648.19","1.0","74","5000-05 Signature - Private Tours",NON,"35677","2025-01-15","770043",Robin Khatri,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4279.33",SubTotalLineDetail,,,,,,,,"35677","2025-01-15","770043",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5351.25",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"5351.25","1.0","71","5000-02 FIT Tours",NON,"35678","2025-01-15","770066",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2723.13",SalesItemLineDetail,"79",Signature- Private Tours,"2723.13","1.0","74","5000-05 Signature - Private Tours",NON,"35678","2025-01-15","770066",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8074.38",SubTotalLineDetail,,,,,,,,"35678","2025-01-15","770066",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2741.63",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2741.63","1.0","71","5000-02 FIT Tours",NON,"35679","2025-01-28","772162",Edward Jones,"2025-01-28","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2741.63",SubTotalLineDetail,,,,,,,,"35679","2025-01-28","772162",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1486.66",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1486.66","1.0","71","5000-02 FIT Tours",NON,"35681","2025-01-15","770033",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1486.66",SubTotalLineDetail,,,,,,,,"35681","2025-01-15","770033",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1396.32",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1396.32","1.0","71","5000-02 FIT Tours",NON,"35680","2025-01-15","770031",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","8169.51",SalesItemLineDetail,"137",Groups-Tours,"8169.51","1.0","72","5000-03 Group Tours",NON,"35683","2025-02-11","763427",HP & AMD,"2025-02-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8169.51",SubTotalLineDetail,,,,,,,,"35683","2025-02-11","763427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2391.36",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2391.36","1.0","71","5000-02 FIT Tours",NON,"35685","2025-01-15","770046",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2391.36",SubTotalLineDetail,,,,,,,,"35685","2025-01-15","770046",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","391.1",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"391.1","1.0","71","5000-02 FIT Tours",NON,"35687","2025-01-15","770050",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"391.1",SubTotalLineDetail,,,,,,,,"35687","2025-01-15","770050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","485.23",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"485.23","1.0","71","5000-02 FIT Tours",NON,"35688","2025-01-15","770049",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"485.23",SubTotalLineDetail,,,,,,,,"35688","2025-01-15","770049",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","9753.4",SalesItemLineDetail,"137",Groups-Tours,"9753.4","1.0","72","5000-03 Group Tours",NON,"35689","2025-01-29","770723",Pioneer Pacesetters,"2025-01-29","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"9753.4",SubTotalLineDetail,,,,,,,,"35689","2025-01-29","770723",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4988.48",SalesItemLineDetail,"137",Groups-Tours,"4988.48","1.0","72","5000-03 Group Tours",NON,"35690","2025-03-11","856233",Pu'u La'au Birding Excursion,"2025-03-11","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","5976.18",SalesItemLineDetail,"137",Groups-Tours,"5976.18","1.0","72","5000-03 Group Tours",NON,"35690","2025-03-11","856233",Hakalau Birdwatching,"2025-03-11","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"3","3.0",-1096.47,SalesItemLineDetail,"15",Deposits/Retainer,-1096.47,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"35690","2025-03-11","856233","12/27","2025-03-11","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"6","5.0","131.58",SalesItemLineDetail,"138",Admin Fee,"131.58","1.0","155","6070-00 Tours:Credit Card Fees",NON,"35690","2025-03-11","856233",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"7","6.0","164.47",SalesItemLineDetail,"138",Admin Fee,"164.47","1.0","155","6070-00 Tours:Credit Card Fees",NON,"35690","2025-03-11","856233",,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"0.0",SubTotalLineDetail,,,,,,,,"35690","2025-03-11","856233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2723.18",SubTotalLineDetail,,,,,,,,"35691","2025-02-15","763426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"5","4.0",-5646.8,SalesItemLineDetail,"15",Deposits/Retainer,-5646.8,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"35690","2025-03-11","856233","02/17",,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"8","7.0",-4517.44,SalesItemLineDetail,"137",Groups-Tours,-4517.44,"1.0","72","5000-03 Group Tours",NON,"35690","2025-03-11","856233",Credit Card Payments in FH ,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5446.35",SalesItemLineDetail,"137",Groups-Tours,"5446.35","1.0","72","5000-03 Group Tours",NON,"35691","2025-02-15","763426",HP Fedfast - Wikiwiki,"2025-02-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"4","2.0",-2723.17,SalesItemLineDetail,"15",Deposits/Retainer,-2723.17,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"35691","2025-02-15","763426",HP Fedfast Due 01/16/2025,,"842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"463.34",SubTotalLineDetail,,,,,,,,"35692","2025-01-15","770040",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","24926.3",SalesItemLineDetail,"137",Groups-Tours,"24926.3","1.0","72","5000-03 Group Tours",NON,"35694","2025-01-05","756241",,"2025-01-05","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0",-12463.15,SalesItemLineDetail,"15",Deposits/Retainer,-12463.15,"1.0","58","3400-02 Deferred Revenue:Private Tour/AR",NON,"35694","2025-01-05","756241",,"2025-01-05","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"12463.15",SubTotalLineDetail,,,,,,,,"35694","2025-01-05","756241",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1089.3",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1089.3","1.0","71","5000-02 FIT Tours",NON,"35693","2025-01-15","770038",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1089.3",SubTotalLineDetail,,,,,,,,"35693","2025-01-15","770038",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","19636.48",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"19636.48","1.0","71","5000-02 FIT Tours",NON,"35695","2025-01-15","770071",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"19636.48",SubTotalLineDetail,,,,,,,,"35695","2025-01-15","770071",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","5106.8",SalesItemLineDetail,"137",Groups-Tours,"5106.8","1.0","72","5000-03 Group Tours",NON,"35696","2025-01-24","770109",Road Scholar Wave 1,"2025-01-24","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"5106.8",SubTotalLineDetail,,,,,,,,"35696","2025-01-24","770109",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","13489.12",SalesItemLineDetail,"137",Groups-Tours,,,"72","5000-03 Group Tours",NON,"36632","2025-04-02","770157",Jamf,"2025-04-02","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"8188.56",SubTotalLineDetail,,,,,,,,"36632","2025-04-02","770157",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1060.11",SubTotalLineDetail,,,,,,,,"36633","2025-01-31","770158",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1885.99",SubTotalLineDetail,,,,,,,,"36637","2025-01-27","770160",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1447.54",SubTotalLineDetail,,,,,,,,"36883","2025-02-10","756260",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","21106.8",SalesItemLineDetail,"137",Groups-Tours,"21106.8","1.0","72","5000-03 Group Tours",NON,"35699","2025-01-10","770129",Nissan Aftersales,"2025-01-10","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"21106.8",SubTotalLineDetail,,,,,,,,"35699","2025-01-10","770129",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","335.7",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"335.7","1.0","71","5000-02 FIT Tours",NON,"35700","2025-01-15","770083",,"2025-01-15","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"335.7",SubTotalLineDetail,,,,,,,,"35700","2025-01-15","770083",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","390.03",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"390.03","1.0","71","5000-02 FIT Tours",NON,"36249","2025-01-15","770120",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"390.03",SubTotalLineDetail,,,,,,,,"36249","2025-01-15","770120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","510.46",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"510.46","1.0","71","5000-02 FIT Tours",NON,"36250","2025-01-15","770125",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","3042.57",SalesItemLineDetail,"79",Signature- Private Tours,"3042.57","1.0","74","5000-05 Signature - Private Tours",NON,"36250","2025-01-15","770125",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"3553.03",SubTotalLineDetail,,,,,,,,"36250","2025-01-15","770125",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1858.11",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1858.11","1.0","71","5000-02 FIT Tours",NON,"36251","2025-01-15","770126",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","2970.54",SalesItemLineDetail,"79",Signature- Private Tours,"2970.54","1.0","74","5000-05 Signature - Private Tours",NON,"36251","2025-01-15","770126",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4828.65",SubTotalLineDetail,,,,,,,,"36251","2025-01-15","770126",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","393.72",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"393.72","1.0","71","5000-02 FIT Tours",NON,"36252","2025-01-15","770123",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"393.72",SubTotalLineDetail,,,,,,,,"36252","2025-01-15","770123",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","820.94",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"820.94","1.0","71","5000-02 FIT Tours",NON,"36254","2025-01-15","770116",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"820.94",SubTotalLineDetail,,,,,,,,"36254","2025-01-15","770116",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","2115.17",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"2115.17","1.0","71","5000-02 FIT Tours",NON,"36253","2025-01-15","770114",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2115.17",SubTotalLineDetail,,,,,,,,"36253","2025-01-15","770114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","6946.17",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"6946.17","1.0","71","5000-02 FIT Tours",NON,"36255","2025-01-15","770124",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"6946.17",SubTotalLineDetail,,,,,,,,"36255","2025-01-15","770124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"942.99",SubTotalLineDetail,,,,,,,,"36257","2025-01-21","770127",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","569.64",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"569.64","1.0","71","5000-02 FIT Tours",NON,"36256","2025-01-15","770122",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","942.99",SalesItemLineDetail,"134",HFT Transfers,"942.99","1.0","18",Intercompany:Transfer Account - HFT/KOZI,NON,"36257","2025-01-21","770127",EHawaii pd HT for KOZI tour,"2025-01-21","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","1921.34",SalesItemLineDetail,"79",Signature- Private Tours,"1921.34","1.0","74","5000-05 Signature - Private Tours",NON,"36256","2025-01-15","770122",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"2490.98",SubTotalLineDetail,,,,,,,,"36256","2025-01-15","770122",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","548.7",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"548.7","1.0","71","5000-02 FIT Tours",NON,"36258","2025-01-15","770119",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"548.7",SubTotalLineDetail,,,,,,,,"36258","2025-01-15","770119",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1513.6",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1513.6","1.0","71","5000-02 FIT Tours",NON,"36263","2025-01-15","770121",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1513.6",SubTotalLineDetail,,,,,,,,"36263","2025-01-15","770121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","1821.95",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"1821.95","1.0","71","5000-02 FIT Tours",NON,"36264","2025-01-15","770118",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"1821.95",SubTotalLineDetail,,,,,,,,"36264","2025-01-15","770118",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","255.23",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"255.23","1.0","71","5000-02 FIT Tours",NON,"36267","2025-01-15","770113",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"255.23",SubTotalLineDetail,,,,,,,,"36267","2025-01-15","770113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","369.1",SalesItemLineDetail,"23",FIT-TOURS RETAIL,"369.1","1.0","71","5000-02 FIT Tours",NON,"36266","2025-01-15","770111",,"2025-01-15","842103",KOZICO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"369.1",SubTotalLineDetail,,,,,,,,"36266","2025-01-15","770111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"4825.12",SubTotalLineDetail,,,,,,,,"36630","2025-02-03","770155",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","314.14",SalesItemLineDetail,"137",Groups-Tours,,,"72","5000-03 Group Tours",NON,"36400","2025-01-31","776558",,"2025-01-22","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"2","2.0","314.14",SalesItemLineDetail,"137",Groups-Tours,,,"72","5000-03 Group Tours",NON,"36400","2025-01-31","776558",,"2025-01-29","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
,,"628.28",SubTotalLineDetail,,,,,,,,"36400","2025-01-31","776558",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
"1","1.0","4182.86",SalesItemLineDetail,"23",FIT-TOURS RETAIL,,,"71","5000-02 FIT Tours",NON,"36401","2025-01-31","776559",,"2025-01-31","842100",HFTCO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Invoice
