"Id","LineNum","Description","Amount","DetailType","SalesItemLineDetail.ItemRef.value","SalesItemLineDetail.ItemRef.name","SalesItemLineDetail.ClassRef.value","SalesItemLineDetail.ClassRef.name","SalesItemLineDetail.UnitPrice","SalesItemLineDetail.Qty","SalesItemLineDetail.ItemAccountRef.value","SalesItemLineDetail.ItemAccountRef.name","SalesItemLineDetail.TaxCodeRef.value","Parent_Id","TxnDate","DocNumber","SalesItemLineDetail.TaxClassificationRef.value","Parent_Entity"
,,,"34.99",SubTotalLineDetail,,,,,,,,,,"40641","2025-04-01",#5469,,SalesReceipt
"19","1.0",,"46.06",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"46.06","1.0","77","5000-12 Retail Store Revenue",TAX,"40640","2025-04-01",#5468,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"51.95",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"51.95","1.0","77","5000-12 Retail Store Revenue",TAX,"40640","2025-04-01",#5468,EUC-99990101-V1-00020000,SalesReceipt
,,,"98.01",SubTotalLineDetail,,,,,,,,,,"40640","2025-04-01",#5468,,SalesReceipt
"27","1.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40642","2025-04-01",#5470,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40642","2025-04-01",#5470,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"12.99",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"40642","2025-04-01",#5470,EUC-99990101-V1-00020000,SalesReceipt
,,,"58.99",SubTotalLineDetail,,,,,,,,,,"40642","2025-04-01",#5470,,SalesReceipt
"11","1.0",,"10.99",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"10.99","1.0","77","5000-12 Retail Store Revenue",TAX,"40645","2025-04-02",#5473,EUC-99990101-V1-00020000,SalesReceipt
,,,"10.99",SubTotalLineDetail,,,,,,,,,,"40645","2025-04-02",#5473,,SalesReceipt
"11","1.0",,"12.99",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"40644","2025-04-02",#5472,EUC-99990101-V1-00020000,SalesReceipt
,,,"12.99",SubTotalLineDetail,,,,,,,,,,"40644","2025-04-02",#5472,,SalesReceipt
"43","1.0",,"25.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40643","2025-04-01",#5471,EUC-99990101-V1-00020000,SalesReceipt
"44","2.0",,"10.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40643","2025-04-01",#5471,EUC-99990101-V1-00020000,SalesReceipt
"45","3.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40643","2025-04-01",#5471,EUC-99990101-V1-00020000,SalesReceipt
"46","4.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40643","2025-04-01",#5471,EUC-99990101-V1-00020000,SalesReceipt
"47","5.0",,"33.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"33.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40643","2025-04-01",#5471,EUC-99990101-V1-00020000,SalesReceipt
,,,"112.0",SubTotalLineDetail,,,,,,,,,,"40643","2025-04-01",#5471,,SalesReceipt
"11","1.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40648","2025-04-24",#5675,EUC-99990101-V1-00020000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"40648","2025-04-24",#5675,,SalesReceipt
"11","1.0",,"34.3",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"34.3","1.0","77","5000-12 Retail Store Revenue",TAX,"40647","2025-04-02",#5475,EUC-99990101-V1-00020000,SalesReceipt
,,,"34.3",SubTotalLineDetail,,,,,,,,,,"40647","2025-04-02",#5475,,SalesReceipt
"27","1.0",,"75.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"75.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40646","2025-04-02",#5474,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"69.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"69.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40646","2025-04-02",#5474,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40646","2025-04-02",#5474,EUC-99990101-V1-00020000,SalesReceipt
,,,"166.0",SubTotalLineDetail,,,,,,,,,,"40646","2025-04-02",#5474,,SalesReceipt
"19","1.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40650","2025-04-24",#5679,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"13.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"13.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40650","2025-04-24",#5679,EUC-99990101-V1-00020000,SalesReceipt
,,,"35.0",SubTotalLineDetail,,,,,,,,,,"40650","2025-04-24",#5679,,SalesReceipt
"19","1.0",,"17.6",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"17.6","1.0","77","5000-12 Retail Store Revenue",TAX,"40649","2025-04-24",#5678,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"32.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"32.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40649","2025-04-24",#5678,EUC-99990101-V1-00020000,SalesReceipt
,,,"49.6",SubTotalLineDetail,,,,,,,,,,"40649","2025-04-24",#5678,,SalesReceipt
"11","1.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40653","2025-04-24",#5682,EUC-99990101-V1-00020000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"40653","2025-04-24",#5682,,SalesReceipt
"11","1.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40652","2025-04-24",#5677,EUC-99990101-V1-00020000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"40652","2025-04-24",#5677,,SalesReceipt
"11","1.0",,"10.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40651","2025-04-24",#5676,EUC-99990101-V1-00020000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"40651","2025-04-24",#5676,,SalesReceipt
"43","1.0",,"40.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"40.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40655","2025-04-24",#5680,EUC-99990101-V1-00020000,SalesReceipt
"44","2.0",,"30.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40655","2025-04-24",#5680,EUC-99990101-V1-00020000,SalesReceipt
"45","3.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40655","2025-04-24",#5680,EUC-99990101-V1-00020000,SalesReceipt
"46","4.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40655","2025-04-24",#5680,EUC-99990101-V1-00020000,SalesReceipt
"47","5.0",,"16.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"16.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40655","2025-04-24",#5680,EUC-99990101-V1-00020000,SalesReceipt
,,,"138.0",SubTotalLineDetail,,,,,,,,,,"40655","2025-04-24",#5680,,SalesReceipt
"21","1.0",,"44.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"44.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40654","2025-04-24",#5683,EUC-99990101-V1-00020000,SalesReceipt
"22","2.0",,"8.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"8.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40654","2025-04-24",#5683,EUC-99990101-V1-00020000,SalesReceipt
,,,"52.0",SubTotalLineDetail,,,,,,,,,,"40654","2025-04-24",#5683,,SalesReceipt
"19","1.0",,"10.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40657","2025-04-09",#5536,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40657","2025-04-09",#5536,EUC-99990101-V1-00020000,SalesReceipt
,,,"34.0",SubTotalLineDetail,,,,,,,,,,"40657","2025-04-09",#5536,,SalesReceipt
"43","1.0",,"60.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"60.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40656","2025-04-24",#5681,EUC-99990101-V1-00020000,SalesReceipt
"44","2.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40656","2025-04-24",#5681,EUC-99990101-V1-00020000,SalesReceipt
"45","3.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40656","2025-04-24",#5681,EUC-99990101-V1-00020000,SalesReceipt
"46","4.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40656","2025-04-24",#5681,EUC-99990101-V1-00020000,SalesReceipt
"47","5.0",,"4.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"4.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40656","2025-04-24",#5681,EUC-99990101-V1-00020000,SalesReceipt
,,,"122.0",SubTotalLineDetail,,,,,,,,,,"40656","2025-04-24",#5681,,SalesReceipt
"11","1.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40660","2025-04-09",#5538,EUC-99990101-V1-00020000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"40660","2025-04-09",#5538,,SalesReceipt
"27","1.0",,"45.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"45.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40659","2025-04-09",#5537,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"56.95",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"56.95","1.0","77","5000-12 Retail Store Revenue",TAX,"40659","2025-04-09",#5537,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"18.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"18.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40659","2025-04-09",#5537,EUC-99990101-V1-00020000,SalesReceipt
,,,"119.95",SubTotalLineDetail,,,,,,,,,,"40659","2025-04-09",#5537,,SalesReceipt
"11","1.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40658","2025-04-17",#5616,EUC-99990101-V1-00020000,SalesReceipt
,,,"28.0",SubTotalLineDetail,,,,,,,,,,"40658","2025-04-17",#5616,,SalesReceipt
"19","1.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40662","2025-04-09",#5540,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40662","2025-04-09",#5540,EUC-99990101-V1-00020000,SalesReceipt
,,,"56.0",SubTotalLineDetail,,,,,,,,,,"40662","2025-04-09",#5540,,SalesReceipt
"19","1.0",,"35.7",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"35.7","1.0","77","5000-12 Retail Store Revenue",TAX,"40661","2025-04-09",#5539,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"6.5",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"6.5","1.0","77","5000-12 Retail Store Revenue",TAX,"40661","2025-04-09",#5539,EUC-99990101-V1-00020000,SalesReceipt
,,,"42.2",SubTotalLineDetail,,,,,,,,,,"40661","2025-04-09",#5539,,SalesReceipt
"19","1.0",,"20.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40666","2025-04-09",#5544,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40666","2025-04-09",#5544,EUC-99990101-V1-00020000,SalesReceipt
,,,"35.0",SubTotalLineDetail,,,,,,,,,,"40666","2025-04-09",#5544,,SalesReceipt
"19","1.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40665","2025-04-09",#5543,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40665","2025-04-09",#5543,EUC-99990101-V1-00020000,SalesReceipt
,,,"44.0",SubTotalLineDetail,,,,,,,,,,"40665","2025-04-09",#5543,,SalesReceipt
"43","1.0",,"29.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"29.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40664","2025-04-09",#5542,EUC-99990101-V1-00020000,SalesReceipt
"44","2.0",,"39.98",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"39.98","1.0","77","5000-12 Retail Store Revenue",TAX,"40664","2025-04-09",#5542,EUC-99990101-V1-00020000,SalesReceipt
"45","3.0",,"12.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40664","2025-04-09",#5542,EUC-99990101-V1-00020000,SalesReceipt
"46","4.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40664","2025-04-09",#5542,EUC-99990101-V1-00020000,SalesReceipt
"47","5.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40664","2025-04-09",#5542,EUC-99990101-V1-00020000,SalesReceipt
,,,"110.98",SubTotalLineDetail,,,,,,,,,,"40664","2025-04-09",#5542,,SalesReceipt
"43","1.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40668","2025-04-17",#5614,EUC-99990101-V1-00020000,SalesReceipt
"44","2.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40668","2025-04-17",#5614,EUC-99990101-V1-00020000,SalesReceipt
"45","3.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40668","2025-04-17",#5614,EUC-99990101-V1-00020000,SalesReceipt
"46","4.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40668","2025-04-17",#5614,EUC-99990101-V1-00020000,SalesReceipt
,,,"112.0",SubTotalLineDetail,,,,,,,,,,"40668","2025-04-17",#5614,,SalesReceipt
"11","1.0",,"6.5",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"6.5","1.0","77","5000-12 Retail Store Revenue",TAX,"40667","2025-04-09",#5545,EUC-99990101-V1-00020000,SalesReceipt
,,,"6.5",SubTotalLineDetail,,,,,,,,,,"40667","2025-04-09",#5545,,SalesReceipt
"11","1.0",,"36.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"36.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40671","2025-04-17",#5607,EUC-99990101-V1-00020000,SalesReceipt
,,,"36.0",SubTotalLineDetail,,,,,,,,,,"40671","2025-04-17",#5607,,SalesReceipt
"11","1.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40670","2025-04-16",#5606,EUC-99990101-V1-00020000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"40670","2025-04-16",#5606,,SalesReceipt
"11","1.0",,"25.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40669","2025-04-17",#5615,EUC-99990101-V1-00020000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"40669","2025-04-17",#5615,,SalesReceipt
"11","1.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40674","2025-04-17",#5610,EUC-99990101-V1-00020000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"40674","2025-04-17",#5610,,SalesReceipt
"11","1.0",,"109.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"109.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40673","2025-04-17",#5609,EUC-99990101-V1-00020000,SalesReceipt
,,,"109.0",SubTotalLineDetail,,,,,,,,,,"40673","2025-04-17",#5609,,SalesReceipt
"11","1.0",,"100.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"100.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40672","2025-04-17",#5608,EUC-99990101-V1-00020000,SalesReceipt
,,,"100.0",SubTotalLineDetail,,,,,,,,,,"40672","2025-04-17",#5608,,SalesReceipt
"11","1.0",,"16.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"16.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40676","2025-04-17",#5612,EUC-99990101-V1-00020000,SalesReceipt
,,,"16.0",SubTotalLineDetail,,,,,,,,,,"40676","2025-04-17",#5612,,SalesReceipt
"11","1.0",,"12.99",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"40675","2025-04-17",#5611,EUC-99990101-V1-00020000,SalesReceipt
,,,"12.99",SubTotalLineDetail,,,,,,,,,,"40675","2025-04-17",#5611,,SalesReceipt
"11","1.0",,"15.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"15.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40679","2025-04-08",#5527,EUC-99990101-V1-00020000,SalesReceipt
,,,"15.0",SubTotalLineDetail,,,,,,,,,,"40679","2025-04-08",#5527,,SalesReceipt
"11","1.0",,"21.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"21.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40678","2025-04-08",#5526,EUC-99990101-V1-00020000,SalesReceipt
,,,"21.0",SubTotalLineDetail,,,,,,,,,,"40678","2025-04-08",#5526,,SalesReceipt
"11","1.0",,"30.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40677","2025-04-17",#5613,EUC-99990101-V1-00020000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"40677","2025-04-17",#5613,,SalesReceipt
"11","1.0",,"36.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"36.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40682","2025-04-08",#5530,EUC-99990101-V1-00020000,SalesReceipt
,,,"36.0",SubTotalLineDetail,,,,,,,,,,"40682","2025-04-08",#5530,,SalesReceipt
"27","1.0",,"12.99",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.99","1.0","77","5000-12 Retail Store Revenue",TAX,"40681","2025-04-08",#5529,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"30.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40681","2025-04-08",#5529,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"28.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"28.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40681","2025-04-08",#5529,EUC-99990101-V1-00020000,SalesReceipt
,,,"70.99",SubTotalLineDetail,,,,,,,,,,"40681","2025-04-08",#5529,,SalesReceipt
"11","1.0",,"9.1",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"9.1","1.0","77","5000-12 Retail Store Revenue",TAX,"40680","2025-04-08",#5528,EUC-99990101-V1-00020000,SalesReceipt
,,,"9.1",SubTotalLineDetail,,,,,,,,,,"40680","2025-04-08",#5528,,SalesReceipt
"11","1.0",,"20.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"20.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40685","2025-04-09",#5533,EUC-99990101-V1-00020000,SalesReceipt
,,,"20.0",SubTotalLineDetail,,,,,,,,,,"40685","2025-04-09",#5533,,SalesReceipt
"27","1.0",,"12.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"12.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40684","2025-04-08",#5532,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"25.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40684","2025-04-08",#5532,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"99.95",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"99.95","1.0","77","5000-12 Retail Store Revenue",TAX,"40684","2025-04-08",#5532,EUC-99990101-V1-00020000,SalesReceipt
,,,"136.95",SubTotalLineDetail,,,,,,,,,,"40684","2025-04-08",#5532,,SalesReceipt
"11","1.0",,"30.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"30.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40683","2025-04-08",#5531,EUC-99990101-V1-00020000,SalesReceipt
,,,"30.0",SubTotalLineDetail,,,,,,,,,,"40683","2025-04-08",#5531,,SalesReceipt
"27","1.0",,"26.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"26.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40690","2025-04-16",#5605,EUC-99990101-V1-00020000,SalesReceipt
"28","2.0",,"80.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"80.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40690","2025-04-16",#5605,EUC-99990101-V1-00020000,SalesReceipt
"29","3.0",,"59.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"59.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40690","2025-04-16",#5605,EUC-99990101-V1-00020000,SalesReceipt
,,,"165.0",SubTotalLineDetail,,,,,,,,,,"40690","2025-04-16",#5605,,SalesReceipt
"11","1.0",,"35.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"35.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40689","2025-04-16",#5604,EUC-99990101-V1-00020000,SalesReceipt
,,,"35.0",SubTotalLineDetail,,,,,,,,,,"40689","2025-04-16",#5604,,SalesReceipt
"11","1.0",,"6.5",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"6.5","1.0","77","5000-12 Retail Store Revenue",TAX,"40688","2025-04-09",#5535,EUC-99990101-V1-00020000,SalesReceipt
,,,"6.5",SubTotalLineDetail,,,,,,,,,,"40688","2025-04-09",#5535,,SalesReceipt
"11","1.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40687","2025-04-16",#5603,EUC-99990101-V1-00020000,SalesReceipt
,,,"24.0",SubTotalLineDetail,,,,,,,,,,"40687","2025-04-16",#5603,,SalesReceipt
"19","1.0",,"35.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"35.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40686","2025-04-09",#5534,EUC-99990101-V1-00020000,SalesReceipt
"20","2.0",,"24.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"24.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40686","2025-04-09",#5534,EUC-99990101-V1-00020000,SalesReceipt
,,,"59.0",SubTotalLineDetail,,,,,,,,,,"40686","2025-04-09",#5534,,SalesReceipt
"11","1.0",,"25.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"25.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40694","2025-04-16",#5599,EUC-99990101-V1-00020000,SalesReceipt
,,,"25.0",SubTotalLineDetail,,,,,,,,,,"40694","2025-04-16",#5599,,SalesReceipt
"11","1.0",,"10.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"10.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40693","2025-04-15",#5598,EUC-99990101-V1-00020000,SalesReceipt
,,,"10.0",SubTotalLineDetail,,,,,,,,,,"40693","2025-04-15",#5598,,SalesReceipt
"11","1.0",,"22.0",SalesItemLineDetail,"865",Retail Item,"842106",RETAIL,"22.0","1.0","77","5000-12 Retail Store Revenue",TAX,"40692","2025-04-15",#5597,EUC-99990101-V1-00020000,SalesReceipt
,,,"22.0",SubTotalLineDetail,,,,,,,,,,"40692","2025-04-15",#5597,,SalesReceipt
