"DueDate","VendorAddr.Id","VendorAddr.Line1","VendorAddr.City","VendorAddr.CountrySubDivisionCode","VendorAddr.PostalCode","Balance","domain","sparse","Id","SyncToken","MetaData.CreateTime","MetaData.LastModifiedByRef.value","MetaData.LastUpdatedTime","DocNumber","TxnDate","CurrencyRef.value","CurrencyRef.name","VendorRef.value","VendorRef.name","APAccountRef.value","APAccountRef.name","TotalAmt","VendorAddr.Line2","SalesTermRef.value","VendorAddr.Line3","DepartmentRef.value","DepartmentRef.name","PrivateNote","status","VendorAddr.Line4","VendorAddr.Line5","RecurDataRef.value","TxnSource"
"2025-01-23","3172",Verizon,Dallas,TX,"75266-0108","0.0",QBO,False,"35338","3","2025-02-04T12:55:57-08:00","9341453575116638","2025-04-30T19:06:25-07:00","6102537690","2025-01-03",USD,United States Dollar,"731",Verizon {707163116-00008}{online},"31",Accounts Payable,"808.05",PO Box 660108,"16",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-07","7121",Baby's Got Sauce,Holualoa,HI,"96725","0.0",QBO,False,"35349","2","2025-02-04T12:55:58-08:00","9341453574533469","2025-03-06T16:48:11-08:00","1.7.25","2025-01-07",USD,United States Dollar,"350",Baby's Got Sauce Catering{p/u HFT},"31",Accounts Payable,"1551.83",PO Box 51,"6","76-3010 Kiheahealani","1",Hawaii Forest & Trail,,,,,,
"2025-01-17","6719",Mark Stovall Jr.,Kailua Kona,HI,"96740","0.0",QBO,False,"35348","2","2025-02-04T12:55:58-08:00","9341453574533469","2025-04-22T14:52:03-07:00","19AAAB","2025-01-07",USD,United States Dollar,"1223",DJ NTU,"31",Accounts Payable,"691.5","75-5660 Kopiko St. #C-7","8",PMB 134,"1",Hawaii Forest & Trail,,,,,,
"2025-01-06","8678","385 Hukilike St., Suite 101",Kahului,HI,"96732","0.0",QBO,False,"35347","2","2025-02-04T12:55:58-08:00","9341453574533469","2025-04-22T13:51:49-07:00","5108726-IN","2025-01-06",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"1754.94",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-23","201",P.O. Box 7221,Pasadena,CA,"91109-7321","0.0",QBO,False,"35357","2","2025-02-04T12:55:59-08:00","9341453574533469","2025-04-22T14:04:58-07:00","8-743-75653","2025-01-08",USD,United States Dollar,"450",Federal Express *,"31",Accounts Payable,"9.75",,"7",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-07","292",Parts Center Hawaii,Hilo,HI,"96720","0.0",QBO,False,"35356","2","2025-02-04T12:55:59-08:00","9341453574533469","2025-04-22T14:16:51-07:00","545954","2025-01-08",USD,United States Dollar,"638",Parts Center Hawaii/Napa Auto Parts,"31",Accounts Payable,"142.32","400 E. Kawili St.","8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-08","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35354","2","2025-02-04T12:55:59-08:00","9341453574533469","2025-03-13T16:44:44-07:00","2482","2025-01-08",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"598.98",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-07","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35353","2","2025-02-04T12:55:59-08:00","9341453574533469","2025-04-22T14:15:43-07:00","2809","2025-01-07",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"418.45",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-07","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35352","2","2025-02-04T12:55:59-08:00","9341453574533469","2025-04-16T15:22:51-07:00","2481","2025-01-07",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"253.26",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-07","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35351","3","2025-02-04T12:55:59-08:00","9341453574533469","2025-04-16T15:22:51-07:00","2478","2025-01-07",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"450.24",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-12","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35364","2","2025-02-04T12:56:00-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2486","2025-01-12",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"506.52",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-20","145",PO Box 102289,Pasadena,CA,"91189-2289","0.0",QBO,False,"35363","2","2025-02-04T12:56:00-08:00","9341453574533469","2025-04-22T14:42:52-07:00","9157236045","2025-01-10",USD,United States Dollar,"334","Airgas USA, LLC","31",Accounts Payable,"639.86",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-19","314",PO Box 29960,Honolulu,HI,"96820-2360","0.0",QBO,False,"35362","3","2025-02-04T12:56:00-08:00","9341453575116638","2025-07-30T19:07:52-07:00","2144415","2025-01-09",USD,United States Dollar,"722","TRIPLE F DISTRIBUTING, INC.","31",Accounts Payable,"113.82",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-09","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35360","2","2025-02-04T12:56:00-08:00","9341453574533469","2025-04-16T15:22:51-07:00","2483","2025-01-09",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"703.5",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-09","7121",Baby's Got Sauce,Holualoa,HI,"96725","0.0",QBO,False,"35358","2","2025-02-04T12:56:00-08:00","9341453574533469","2025-04-22T13:46:23-07:00","1925","2025-01-09",USD,United States Dollar,"350",Baby's Got Sauce Catering{p/u HFT},"31",Accounts Payable,"1922.8",PO Box 51,"6","76-3010 Kiheahealani","1",Hawaii Forest & Trail,,,,,,
"2025-01-15","7129","73-5563 Maiau St.",Kailua Kona,HI,"96740","0.0",QBO,False,"35372","2","2025-02-04T12:56:01-08:00","9341453574533469","2025-04-22T13:48:19-07:00","3358","2025-01-15",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"140.3",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-15","7121",Baby's Got Sauce,Holualoa,HI,"96725","0.0",QBO,False,"35371","4","2025-02-04T12:56:01-08:00","9341453575116638","2025-04-30T19:00:20-07:00","1.15.25","2025-01-15",USD,United States Dollar,"350",Baby's Got Sauce Catering{p/u HFT},"31",Accounts Payable,"1833.98",PO Box 51,"6","76-3010 Kiheahealani","1",Hawaii Forest & Trail,,,,,,
"2025-01-14","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35370","2","2025-02-04T12:56:01-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2489","2025-01-14",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1322.58",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-13","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35368","2","2025-02-04T12:56:01-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2487","2025-01-13",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1069.32",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-13","3173","84-5015 Mamalahoa Hwy",Captain Cook,HI,"96704","0.0",QBO,False,"35367","2","2025-02-04T12:56:01-08:00","9341453574533469","2025-04-22T13:47:14-07:00",HFT011325,"2025-01-13",USD,United States Dollar,"753",World Eatz {p/u @HFT},"31",Accounts Payable,"5291.32",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-13","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35366","2","2025-02-04T12:56:01-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2484","2025-01-13",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"1111.53",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-23","8684",PO Box 341,Kealakekua,HI,"96750","0.0",QBO,False,"35365","3","2025-02-04T12:56:01-08:00","9341453575116638","2025-04-30T18:57:58-07:00","170178","2025-01-13",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"263.5",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-17","7129","73-5563 Maiau St.",Kailua Kona,HI,"96740","0.0",QBO,False,"35377","2","2025-02-04T12:56:02-08:00","9341453574533469","2025-04-22T13:48:39-07:00","3393","2025-01-17",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"513.55",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-16","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35375","2","2025-02-04T12:56:02-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2492","2025-01-16",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"717.57",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-15","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35374","2","2025-02-04T12:56:02-08:00","9341453574533469","2025-04-16T15:22:52-07:00","2490","2025-01-15",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"912.54",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-15","7123",Zion Auto Detailing,Kailua- Kona,HI,"96740","0.0",QBO,False,"35373","2","2025-02-04T12:56:02-08:00","9341453574533469","2025-04-22T13:45:18-07:00","163","2025-01-15",USD,United States Dollar,"756",Zion's Auto Detailing{p/u HFT},"31",Accounts Payable,"5350.0","75-5938 Pamalo Pl","6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-18","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35384","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-16T15:22:52-07:00","3004","2025-01-18",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"112.56",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-17","287",PO Box 422,Captain Cook,HI,"96704","0.0",QBO,False,"35383","3","2025-02-04T12:56:03-08:00","9341453575116638","2025-05-14T16:44:17-07:00","16300","2025-01-17",USD,United States Dollar,"628",Pacific Blue Catchment LLC,"31",Accounts Payable,"223.09",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-17","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35382","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-22T14:20:03-07:00","2825","2025-01-17",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"155.98",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-17","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35381","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-22T14:19:21-07:00","2826","2025-01-17",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"113.9",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-17","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35380","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-22T14:17:36-07:00","2827","2025-01-17",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"119.09",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-27","314",PO Box 29960,Honolulu,HI,"96820-2360","0.0",QBO,False,"35379","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-22T14:41:41-07:00","2144969","2025-01-17",USD,United States Dollar,"722","TRIPLE F DISTRIBUTING, INC.","31",Accounts Payable,"60.42",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-27","314",PO Box 29960,Honolulu,HI,"96820-2360","0.0",QBO,False,"35378","2","2025-02-04T12:56:03-08:00","9341453574533469","2025-04-22T14:40:33-07:00","2144942","2025-01-17",USD,United States Dollar,"722","TRIPLE F DISTRIBUTING, INC.","31",Accounts Payable,"92.15",,"15",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-30","182",Zach Hagen,Kailua Kona,HI,"96740","0.0",QBO,False,"35387","2","2025-02-04T12:56:04-08:00","9341453574533469","2025-04-22T14:23:06-07:00","1047","2025-01-20",USD,United States Dollar,"415",Daniel Zachary Hagen,"31",Accounts Payable,"314.14","73-4329 Lihilhi Pl","8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-30","8684",PO Box 341,Kealakekua,HI,"96750","0.0",QBO,False,"35386","2","2025-02-04T12:56:04-08:00","9341453574533469","2025-04-22T13:48:59-07:00","170255","2025-01-20",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"133.0",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-29","227",PO Box 52,HVNP,HI,"96718-0052","0.0",QBO,False,"35385","2","2025-02-04T12:56:04-08:00","9341453574533469","2025-04-22T13:44:27-07:00","1.19.25","2025-01-19",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"405.0",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-20","9872",Kohala Zipline,,,,"0.0",QBO,False,"35396","2","2025-02-04T12:56:05-08:00","9341453574533469","2025-04-30T19:01:10-07:00","770127","2025-01-21",USD,United States Dollar,"547",Kohala Zipline,"31",Accounts Payable,"942.99",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-21","8989",Katy Pacheco,,,,"0.0",QBO,False,"35395","2","2025-02-04T12:56:05-08:00","9341453574533469","2025-04-22T14:52:50-07:00","19B156","2025-01-21",USD,United States Dollar,"1224",Kathryn Pacheco,"31",Accounts Payable,"307.96",Katy Pacheco,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-20","3908",PO Box 6874,Hilo,HI,"96720","0.0",QBO,False,"35393","2","2025-02-04T12:56:05-08:00","9341454038075560","2025-03-10T18:29:11-07:00","1.2025","2025-01-20",USD,United States Dollar,"526",James Antonio Perfecto Walther,"31",Accounts Payable,"1390.0",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-09","216",P.O. Box 1120,Honolulu,HI,"96807-1120","0.0",QBO,False,"35391","4","2025-02-04T12:56:05-08:00","9341453575116638","2025-02-12T16:28:05-08:00","3398598","2025-01-20",USD,United States Dollar,"479",Hawaii Information Consortium  ***,"31",Accounts Payable,"7.5",,"16",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-20","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35389","2","2025-02-04T12:56:05-08:00","9341453574533469","2025-04-16T15:22:52-07:00","3005","2025-01-20",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"520.59",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-20","214",Hawai'i Gas,Honolulu,HI,"96820-2250","0.0",QBO,False,"35388","2","2025-02-04T12:56:05-08:00","9341453574533469","2025-04-22T14:48:48-07:00","1951698","2025-01-20",USD,United States Dollar,"477",Hawaii Gas,"31",Accounts Payable,"12.39",PO Box 29850,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-23","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35404","2","2025-02-04T12:56:06-08:00","9341453574533469","2025-04-16T15:22:52-07:00","3008","2025-01-23",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"731.64",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-21","10701",Anthony's Catering,,,,"0.0",QBO,False,"35402","3","2025-02-04T12:56:06-08:00","9341453574533469","2025-05-21T18:31:28-07:00","1562","2025-01-22",USD,United States Dollar,"322",Anthony's Catering Inc.,"31",Accounts Payable,"11736.33",PO Box 7624,"8","Hilo, HI  96720","1",Hawaii Forest & Trail,,,,,,
"2025-01-22","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35400","2","2025-02-04T12:56:06-08:00","9341453574533469","2025-04-16T15:22:52-07:00","3007","2025-01-22",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"876.06",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-21","8678","385 Hukilike St., Suite 101",Kahului,HI,"96732","0.0",QBO,False,"35399","2","2025-02-04T12:56:06-08:00","9341453574533469","2025-04-22T13:52:26-07:00","5109131-IN","2025-01-21",USD,United States Dollar,"485",Hawaii Petroleum LLC,"31",Accounts Payable,"1757.7",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-21","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35398","2","2025-02-04T12:56:06-08:00","9341453574533469","2025-04-16T15:22:52-07:00","3006","2025-01-21",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"619.08",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-21","219",P.O. Box 6362,Kamuela,HI,"96743","0.0",QBO,False,"35397","2","2025-02-04T12:56:06-08:00","9341453574533469","2025-04-22T14:14:26-07:00","71695","2025-01-21",USD,United States Dollar,"482",Hawaii John's Inc.,"31",Accounts Payable,"863.87",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-24","7129","73-5563 Maiau St.",Kailua Kona,HI,"96740","0.0",QBO,False,"35408","2","2025-02-04T12:56:07-08:00","9341453574533469","2025-04-22T13:49:20-07:00","3423","2025-01-24",USD,United States Dollar,"611",Mrs. Barry's Cookies{hand deliver},"31",Accounts Payable,"516.17",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-23","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35407","2","2025-02-04T12:56:07-08:00","9341453574533469","2025-04-22T14:21:38-07:00","2831","2025-01-23",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"310.79",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-23","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35406","2","2025-02-04T12:56:07-08:00","9341453574533469","2025-04-22T14:20:44-07:00","2833","2025-01-23",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"720.42",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-26","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35414","4","2025-02-04T12:56:08-08:00","9341453574533469","2025-04-16T15:22:53-07:00","3012","2025-01-26",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"337.17",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-24","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35412","4","2025-02-04T12:56:08-08:00","9341453574533469","2025-03-13T16:44:44-07:00","3010","2025-01-24",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"253.26",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-23","307","13800 Coppermine Rd.",Herndon,VA,"20171","0.0",QBO,False,"35411","2","2025-02-04T12:56:08-08:00","9341453574533469","2025-04-22T13:56:24-07:00","39475","2025-01-24",USD,United States Dollar,"695",Suitebriar Inc.,"31",Accounts Payable,"421.43",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-03","227",PO Box 52,HVNP,HI,"96718-0052","0.0",QBO,False,"35410","5","2025-02-04T12:56:08-08:00","9341453574533469","2025-04-22T13:44:44-07:00","1.24.25","2025-01-24",USD,United States Dollar,"491",HAWAII VOLCANOES NATIONAL PARK  {online},"31",Accounts Payable,"300.0",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-24","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35409","2","2025-02-04T12:56:08-08:00","9341453574533469","2025-04-22T14:21:09-07:00","2834","2025-01-24",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"151.25",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-16","7128",Mercedes Benz Financial Services USA LLC,Carol Stream,IL,"60197","0.0",QBO,False,"35420","5","2025-02-04T12:56:09-08:00","9341453575116638","2025-05-09T19:56:11-07:00","19A06E","2025-02-01",USD,United States Dollar,"597",Mercedes Benz Financial{autopay},"31",Accounts Payable,"3216.66",Daimler Financial,"7",Payment Processing,"1",Hawaii Forest & Trail,,,P.O. Box 5260,,,
"2025-01-29","7136","73-5568 Maiau St. Ste 6",Kailua Kona,HI,"96740","0.0",QBO,False,"35419","2","2025-02-04T12:56:09-08:00","9341453574533469","2025-04-22T14:18:09-07:00","2845","2025-01-29",USD,United States Dollar,"476",Hawaii Fleet Specialists {pick up},"31",Accounts Payable,"1421.0",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-06","8684",PO Box 341,Kealakekua,HI,"96750","0.0",QBO,False,"35418","2","2025-02-04T12:56:09-08:00","9341453574533469","2025-04-22T13:49:40-07:00","170530","2025-01-27",USD,United States Dollar,"689","Standard Bakery, Inc.","31",Accounts Payable,"126.0",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-01-27","3905","75-159 Lunapule Rd. #1",Kailua-Kona,HI,"96740","0.0",QBO,False,"35417","4","2025-02-04T12:56:09-08:00","9341453574533469","2025-04-16T15:22:53-07:00","3013","2025-01-27",USD,United States Dollar,"391",Christine's {p/u @HFT},"31",Accounts Payable,"506.52",,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-06","8990",ADP,,,,"0.0",QBO,False,"35416","2","2025-02-04T12:56:09-08:00","9341453574533469","2025-04-22T14:53:30-07:00","2287674-01-2025","2025-01-27",USD,United States Dollar,"311",ADP,"31",Accounts Payable,"158.48",,"8",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-11","7021",Verizon Connect,,,,"0.0",QBO,False,"35426","2","2025-02-04T12:56:10-08:00","9341453575116638","2025-02-18T14:13:20-08:00","320000065742","2025-02-01",USD,United States Dollar,"732",Verizon Connect{autopay},"31",Accounts Payable,"789.53",,"16",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-11","178","101 Pauahi St. Ste. 4",Hilo,HI,"96720","0.0",QBO,False,"35425","4","2025-02-04T12:56:10-08:00","9341453574533469","2025-03-20T19:47:17-07:00","19B1D6","2025-02-01",USD,United States Dollar,"404",County of Hawaii,"31",Accounts Payable,"5585.93",,"8",,"1",Hawaii Forest & Trail,TMK- 3-7-3-051-069-0001-000,,,,,
"2025-02-01","147",Alert Alarm Hawaii,Honolulu,HI,"96820","0.0",QBO,False,"35424","4","2025-02-04T12:56:10-08:00","9341453574533469","2025-03-20T19:49:00-07:00","3738931","2025-02-01",USD,United States Dollar,"337",Alert Alarm of Hawaii {50313},"31",Accounts Payable,"87.53",PO Box 29220,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-01","246",Kaiser Foundation Health Plan,Honolulu,HI,"96820-1480","0.0",QBO,False,"35423","6","2025-02-04T12:56:10-08:00","9341453574533469","2025-03-20T19:41:49-07:00","9962327","2025-02-01",USD,United States Dollar,"537",KAISER PERMANENTE Autopay,"31",Accounts Payable,"6831.89",PO Box 29080 Memb.Admin-Group,"6",,"1",Hawaii Forest & Trail,,,,,,
"2025-02-01","220","220 South King Street, Suite 1200",Honolulu,HI,"96813","0.0",QBO,False,"35422","5","2025-02-04T12:56:10-08:00","9341453574533469","2025-03-20T19:44:02-07:00",Div4 2.2025,"2025-02-01",USD,United States Dollar,"483",Hawaii Medical Assurance Association,"31",Accounts Payable,"4725.18",,"6",,"1",Hawaii Forest & Trail,,,,,,
